19
872 994
747 76 816
48 770 76
488 598 -148
857 363 -120
344 662 -240
845 327 -551
50 130 -378
472 469 -449
187 268 -226
744 136 71
581 144 -207
263 421 329
723 674 -489
354 622 -110
470 829 341
300 179 632
245 134 -380
320 847 -725
814 526 -533
744 290 966
528 448 -181
600 643 -817
205 280 -749
129 87 99
423 513 200
785 507 -903
361 569 912
4 282 -854
745 825 -406
247 143 937
377 530 710
309 869 741
22 765 845
270 832 912
637 732 -654
847 20 -601
651 275 -852
162 687 10
18 681 16
448 34 303
613 727 930
191 211 -936
169 406 -935
636 68 530
188 752 -713
348 620 60
464 745 -447
64 44 -824
103 8 -113
842 796 158
651 617 732
299 100 342
627 190 136
428 67 -634
334 76 665
863 471 -8
663 63 -810
191 841 -786
593 259 859
843 683 786
824 57 -317
268 33 -79
503 852 -374
367 377 -418
547 846 -723
518 843 511
833 54 488
679 493 -526
693 534 553
245 419 -205
770 839 -641
184 113 389
223 809 -631
122 448 518
67 82 888
628 29 967
145 237 404
861 333 -685
760 265 577
112 833 -296
286 116 858
838 489 -661
4 674 809
254 799 287
710 728 -117
761 393 -58
333 304 8
783 853 -869
49 618 986
657 688 -582
60 808 93
587 693 455
505 423 802
204 283 -963
291 571 33
314 503 559
677 486 -922
809 621 -720
92 812 -74
202 32 282
818 757 -704
238 158 957
612 507 182
300 817 399
802 604 -265
475 735 -600
344 6 369
467 48 -805
35 821 33
44 799 398
118 272 -125
512 756 516
530 474 935
467 825 69
28 777 671
6 742 -153
751 167 -885
400 481 311
523 130 977
832 546 -541
312 424 -46
20 830 85
183 749 478
119 101 719
149 516 -7
129 77 19
275 492 488
216 130 -518
59 401 -930
836 636 -569
446 485 415
602 750 703
649 111 916
186 531 146
526 160 220
18 356 -46
343 624 -226
552 474 -432
851 361 -681
236 762 -399
63 318 -656
160 321 256
436 165 511
87 223 -569
524 28 -41
822 861 -147
255 791 115
536 96 278
642 454 -997
636 763 485
199 535 -893
708 457 -956
637 209 -110
708 303 234
670 844 -220
646 487 300
516 508 -711
727 552 295
211 178 -573
43 27 617
554 725 -529
400 247 629
317 307 434
794 400 -843
335 12 -65
733 256 -691
800 432 -469
663 219 -900
53 424 342
392 420 423
366 535 -214
591 311 -475
122 852 633
311 536 -324
438 178 -767
482 827 -368
443 10 89
530 23 -407
800 819 617
825 747 -755
54 483 731
272 254 -136
551 546 -395
157 51 -591
291 602 -70
635 763 -458
229 558 -535
374 110 -337
496 70 -66
389 193 259
795 141 526
843 118 347
268 652 541
356 401 804
157 364 -274
828 570 -986
423 619 -84
866 200 -1000
821 718 131
206 431 -228
164 273 -317
511 741 442
413 540 -623
558 537 -795
93 516 220
693 24 -866
455 47 635
238 716 148
406 19 786
288 287 32
807 752 -748
697 72 286
337 849 -131
538 367 -975
762 246 831
567 545 254
782 842 779
540 391 -816
263 172 475
538 164 -160
547 341 -594
486 749 -179
710 96 729
392 238 773
853 105 497
213 542 50
644 243 187
415 765 -728
297 47 -634
515 749 70
189 427 -422
121 766 -5
395 77 646
209 684 39
478 429 -892
148 741 -818
120 299 -313
405 585 457
410 69 377
206 157 364
383 236 497
356 733 808
110 232 172
712 103 234
799 328 -721
715 315 -128
565 808 -906
482 552 273
715 114 -494
333 125 75
2 360 930
586 753 -648
554 202 -824
769 388 -94
318 479 253
580 418 -317
361 14 -349
344 562 -644
762 802 -889
456 616 -852
375 581 -971
693 99 -758
223 774 -558
545 42 375
657 717 831
654 60 -101
202 339 28
135 702 333
591 636 51
309 261 145
391 534 -748
235 416 905
274 363 453
815 152 -236
2 619 79
637 503 -333
454 550 908
204 183 900
225 93 144
239 575 965
362 422 -644
542 132 148
17 359 259
756 24 372
809 233 -732
660 799 997
416 360 -442
173 813 -511
550 190 420
109 436 340
387 188 193
449 366 -768
807 80 -84
678 701 163
566 32 864
338 386 -15
477 94 -394
495 14 978
732 104 480
658 650 -594
168 633 170
772 843 -10
22 306 -496
515 678 -11
211 766 495
200 133 -478
84 592 144
211 703 -172
633 233 -450
248 343 -136
237 558 716
234 80 -3
473 307 -68
276 88 861
797 276 231
162 54 -486
717 394 -19
696 124 709
12 231 640
463 470 -701
604 863 301
288 124 -226
575 665 -209
401 293 783
170 265 529
307 18 -196
481 482 -34
656 87 210
341 853 578
34 622 789
807 758 626
32 664 -160
456 868 -443
385 791 175
518 827 -999
599 196 792
605 557 566
557 57 -332
556 181 134
630 182 -973
160 494 -818
381 674 -550
262 761 -273
137 457 380
155 358 241
727 7 -477
300 794 -444
27 416 -775
351 90 -859
838 563 522
584 122 -861
258 133 436
848 820 -450
705 854 -542
845 823 -36
412 186 -20
598 754 -881
514 327 474
611 137 -226
754 837 58
462 310 -708
308 60 633
137 442 -659
394 416 -727
134 59 -241
548 213 326
543 20 605
113 238 -988
71 749 744
628 750 -932
626 344 -698
369 231 -173
593 187 -902
466 775 362
645 180 529
829 290 -257
557 96 -694
360 321 -655
811 152 42
669 830 -649
555 500 -46
785 199 792
405 138 438
84 796 -692
226 581 639
482 344 -912
141 803 871
616 629 -146
336 826 903
793 492 -959
162 257 430
670 474 428
286 440 -233
438 258 787
871 347 -311
368 447 -905
406 397 672
634 837 -140
863 502 -794
508 438 976
496 477 782
325 70 277
171 436 -103
222 52 612
490 648 613
547 16 -99
817 791 -378
647 534 -273
108 392 -135
854 813 -618
856 456 -487
651 190 -845
520 723 -959
771 412 -892
212 495 625
804 347 461
861 506 347
14 872 -409
27 870 -309
143 518 94
329 794 -734
647 711 -252
153 579 999
46 110 264
28 444 -151
576 420 -213
500 550 420
182 195 -381
465 828 100
847 701 999
193 855 -977
474 108 197
49 502 -830
820 746 262
517 47 -63
579 406 765
338 185 -442
98 769 -928
670 192 -307
825 89 -667
115 852 -308
739 122 318
296 661 -282
573 615 -608
385 549 -152
788 570 940
500 29 -722
335 661 555
189 151 -290
771 213 -172
492 733 -738
303 337 985
372 727 765
556 275 -728
79 387 101
54 133 -614
266 235 189
224 168 221
671 294 386
649 44 -163
727 411 943
141 854 67
663 525 178
606 81 -208
451 212 -595
740 11 617
538 660 -46
351 767 -221
389 821 928
583 357 964
36 384 -502
99 686 -114
651 531 398
126 842 745
165 359 -678
523 582 -99
488 92 -30
246 854 -253
869 771 -429
9 703 260
10 721 -61
856 598 -151
700 355 -88
776 860 371
359 612 446
72 575 666
111 470 361
667 227 -466
845 148 -66
811 86 -563
865 427 -175
259 86 -399
226 76 990
864 300 -459
5 121 35
193 114 570
529 434 -248
548 423 -494
19 502 -662
758 647 63
16 591 -432
297 179 678
177 295 -85
838 599 267
601 118 330
99 480 -539
369 656 11
688 154 784
457 199 -386
707 783 -231
683 282 -359
280 357 -767
227 39 -268
43 355 -444
165 767 926
822 540 107
353 621 176
617 4 167
379 372 -957
680 643 681
473 492 505
281 825 -937
631 403 -475
856 761 680
548 645 -805
418 442 -815
300 108 -275
588 76 -655
654 593 638
593 85 439
857 617 -40
567 141 416
270 386 -214
240 819 -872
220 4 -217
610 865 -711
144 94 -576
238 790 -433
530 461 705
856 24 -643
286 20 -701
385 220 -583
524 313 591
654 255 486
509 576 -482
326 201 757
434 225 64
444 552 -586
141 598 -92
840 158 -91
778 540 132
478 271 356
693 549 -344
831 765 -57
533 699 748
270 697 841
317 56 -864
154 795 -984
224 324 609
32 459 -526
861 406 194
865 84 471
680 75 -622
65 530 39
70 786 -310
487 447 69
70 189 -410
482 135 680
708 757 -337
155 520 101
106 622 495
437 696 593
568 176 -55
400 571 866
861 14 276
289 390 661
794 858 -117
618 440 -130
452 8 -27
787 559 156
44 833 -265
114 274 966
417 158 -753
573 323 -36
414 865 590
837 57 -235
237 442 -21
290 343 -322
735 373 -465
381 530 663
304 237 469
659 197 -195
201 173 770
217 102 576
827 471 -378
433 599 523
315 331 740
791 30 302
745 696 -61
702 137 898
246 52 -197
451 647 936
718 568 -229
622 836 674
743 52 639
324 310 717
63 14 576
296 364 938
195 103 -822
131 254 682
294 25 459
507 334 -890
740 387 -503
748 126 189
452 128 128
251 177 -867
425 843 982
100 15 -523
191 359 602
566 305 -304
769 310 492
801 168 -772
366 275 -932
45 630 -567
391 660 507
275 783 540
781 808 681
167 784 -870
883 995
343 208 494
145 500 882
25 98 -525
52 51 206
729 879 -275
210 830 -305
309 69 6
634 50 770
491 465 -904
364 349 434
648 450 -8
629 714 787
313 225 -328
443 25 -731
533 790 -239
153 298 558
538 732 -279
783 46 807
360 248 549
470 702 42
175 343 -639
187 740 -859
499 171 695
630 773 -527
233 97 -535
350 442 434
297 282 129
193 79 -556
782 707 -996
338 861 -70
716 610 -34
200 718 763
592 149 337
654 573 -34
439 325 905
217 641 -744
639 682 -384
835 384 452
766 605 -723
405 428 -939
544 131 522
867 145 -838
425 348 982
621 125 -68
378 446 405
421 685 979
411 416 56
268 850 51
294 136 484
455 6 708
414 181 -821
331 48 403
463 226 436
540 409 788
530 45 348
366 564 550
315 413 -679
389 782 375
108 843 843
517 507 -545
316 657 -578
669 457 402
166 334 653
98 781 759
366 725 -715
435 105 637
629 11 692
825 61 -1000
5 737 245
560 399 481
864 876 -403
835 811 -251
826 640 612
455 445 807
689 110 -229
68 305 -817
518 696 721
600 495 169
64 139 429
158 346 914
442 422 -443
834 730 -862
881 130 -505
376 229 50
832 184 -291
631 76 576
652 798 -209
379 727 -959
208 656 180
341 383 829
732 120 -395
32 502 -224
830 451 9
332 725 463
277 337 267
76 45 196
28 815 -850
220 729 -18
546 552 -627
245 183 848
831 471 969
249 257 -205
746 762 -100
12 179 971
362 732 -555
123 55 -114
363 822 -842
606 765 -735
399 312 314
176 599 -173
51 881 -604
524 778 -558
747 791 280
191 839 125
392 629 -89
92 609 932
182 655 -581
244 227 294
275 676 -929
194 778 -364
441 826 -650
727 591 -51
264 586 5
714 437 651
813 569 15
116 344 -957
92 292 -614
223 859 144
453 43 -296
438 50 877
763 413 908
12 187 784
680 512 -478
612 843 442
520 575 -788
777 876 382
345 823 780
632 182 238
335 457 919
151 336 549
164 622 -991
614 426 579
647 337 -22
279 61 638
491 662 -122
303 613 -412
414 429 774
383 691 -122
5 768 -479
575 285 98
129 411 -772
160 135 -145
173 310 -569
738 406 817
280 864 -954
45 471 0
620 502 243
638 21 718
294 162 -4
275 164 -375
142 137 591
186 826 -828
773 177 175
31 849 144
800 25 -74
33 708 339
283 864 -36
265 318 -466
184 747 730
178 250 -547
582 570 -676
588 770 -377
726 206 11
610 44 614
347 576 -761
350 220 -579
531 6 -401
75 387 430
826 460 -707
174 3 371
258 119 50
32 203 -550
278 294 744
856 668 -35
620 783 921
716 168 836
509 17 -866
717 118 889
879 577 156
608 499 133
582 412 299
305 269 208
457 468 672
262 229 643
57 421 764
349 590 -569
169 754 -98
670 353 -589
8 226 391
99 603 -915
502 42 301
94 321 -329
90 692 923
302 231 773
194 163 532
615 514 17
845 322 759
441 699 -837
204 62 -485
691 159 51
480 851 620
120 466 -740
269 336 -363
196 106 244
94 461 -2
836 505 763
717 94 -274
265 197 -652
831 782 70
575 669 -130
287 617 -143
531 846 344
352 589 281
226 705 666
512 580 710
651 656 689
483 249 759
280 119 -335
433 817 -105
222 604 -935
408 494 -287
392 64 -455
720 169 424
77 691 560
73 478 -933
343 5 14
419 375 100
234 584 809
170 257 -291
245 190 -511
317 258 732
594 819 57
148 638 821
512 222 -572
426 249 217
176 26 -802
705 830 425
181 283 -750
643 752 -644
726 281 270
157 4 787
408 796 -806
349 412 29
817 287 -626
529 70 -379
542 586 935
184 745 527
52 247 -775
614 231 -976
489 255 138
721 66 -631
68 458 258
142 565 -896
413 685 953
332 824 184
611 657 703
61 27 999
603 67 -587
501 165 -647
398 492 -213
184 856 -630
162 757 900
731 115 -238
80 289 -119
71 445 178
241 787 -580
214 853 -436
502 185 -494
12 401 -94
436 103 -162
333 295 -178
301 714 -884
245 362 273
355 447 -674
729 648 70
489 441 301
26 622 -809
681 579 40
125 398 -308
271 823 192
743 584 -309
378 368 216
211 858 559
172 868 -59
218 378 -509
597 880 -679
695 292 -716
119 586 597
377 60 -44
213 867 802
340 38 -423
221 474 -142
121 119 238
295 349 886
631 402 11
130 809 151
648 396 -892
595 416 653
839 68 -605
168 475 867
491 449 633
487 495 692
449 611 315
157 487 -780
102 456 124
60 125 -760
707 719 832
79 511 -782
82 732 -893
695 138 351
401 877 773
26 783 399
133 466 -6
640 498 121
306 849 -76
720 574 384
762 338 748
782 222 845
775 780 189
612 593 896
435 626 416
781 790 -88
399 654 957
327 180 564
507 709 -92
750 325 448
139 459 -315
138 45 -495
830 883 -720
824 609 -226
524 214 668
636 334 141
879 206 -5
57 776 667
585 477 454
306 275 -756
333 601 -326
595 245 -625
308 185 -832
213 451 -592
364 433 589
696 603 -286
346 561 -7
72 230 -13
451 295 -776
450 449 -16
291 317 -546
264 718 -79
707 857 -495
344 2 844
644 31 977
54 517 -356
417 758 -683
367 132 855
362 667 -471
451 312 955
569 149 211
610 700 -631
752 330 -258
240 552 484
235 88 130
168 848 -346
250 322 178
407 462 22
227 870 -212
331 132 -563
698 287 231
84 433 16
790 454 930
653 173 -24
100 475 -726
524 26 932
547 178 -380
22 107 116
608 719 964
186 560 428
144 30 -798
712 534 763
537 622 -651
139 472 396
308 572 -920
654 349 -781
6 482 -525
582 735 150
518 217 587
30 181 721
136 654 -79
508 6 -331
94 17 -431
380 185 85
465 314 509
396 788 915
734 139 287
367 576 -829
423 246 536
379 374 -753
454 49 309
109 67 950
167 57 -217
337 614 491
702 352 -883
816 322 549
487 463 688
438 778 364
510 44 -695
239 781 -342
689 792 512
577 66 -414
768 121 976
862 173 274
20 520 -408
166 461 -704
209 376 119
597 600 -148
603 777 -216
335 869 -495
838 455 -903
80 119 -345
145 502 -474
315 548 692
557 144 -280
412 847 95
642 516 -332
773 452 -167
640 757 347
616 21 -422
439 235 713
199 859 870
405 293 219
472 739 394
203 252 -165
515 575 -421
587 564 -56
385 616 -821
74 363 587
448 499 308
417 239 806
56 338 -862
625 865 152
15 376 -838
9 229 577
725 242 10
203 504 665
333 696 726
210 702 -712
273 31 477
684 782 669
366 734 842
247 462 -716
140 769 17
795 155 -636
142 785 -485
713 284 -231
290 146 821
247 675 -927
539 9 -258
143 158 -350
419 327 -184
268 204 4
550 160 256
522 486 415
498 401 841
210 660 -73
371 67 -222
684 193 614
778 739 124
314 119 -44
613 463 -205
808 305 -110
859 730 -48
446 270 -133
538 824 545
166 490 348
729 77 885
598 307 23
144 84 768
136 848 -419
474 161 -522
427 686 21
28 630 -829
737 75 631
651 198 257
308 443 -952
266 41 390
737 292 746
356 215 -704
720 757 126
597 249 -785
614 201 465
150 409 837
463 207 821
761 723 -699
478 86 540
371 144 -243
397 400 954
222 157 55
91 649 321
295 74 -971
419 99 -693
548 735 -911
135 165 -127
264 642 917
152 856 222
662 833 -843
356 667 800
747 859 -622
479 527 408
19 403 450
333 253 604
647 228 -365
40 800 301
387 144 -999
122 435 -444
380 717 295
880 115 -204
641 856 -66
804 110 305
453 590 -985
401 636 592
156 862 853
762 30 652
291 441 -601
797 233 -277
231 508 147
3 228 -139
197 399 -881
130 406 -354
695 367 -281
777 623 -794
513 229 -807
435 137 -67
455 787 -822
487 680 -232
226 30 -372
161 554 314
333 386 781
590 370 -601
446 594 370
172 293 -17
668 635 888
667 830 394
581 661 -640
436 423 442
488 81 847
627 362 215
644 454 -944
373 595 489
495 474 -970
696 714 566
723 476 458
565 350 589
69 582 -737
545 817 -809
221 42 -959
483 582 -324
536 265 395
106 698 -353
272 820 -18
507 383 -436
293 427 163
830 515 -344
205 729 877
17 704 -123
135 528 -329
722 175 561
863 689 732
635 62 -155
578 13 -536
117 672 -130
561 636 -197
399 737 567
363 381 609
355 562 709
240 366 -320
458 306 93
67 883 -496
16 399 271
682 881 -702
868 845 939
850 655 145
136 584 -886
147 253 331
315 66 637
678 399 618
214 857 -335
455 632 -610
337 834 -208
84 717 -841
20 665 504
463 632 -235
491 416 -232
6 99 701
261 466 -72
188 321 -417
361 665 113
127 636 -178
548 8 47
350 805 -613
863 264 -827
709 792 329
207 241 -80
735 77 -911
768 305 -242
53 184 787
642 58 759
9 211 -339
603 483 192
733 54 -904
822 677 946
306 351 243
764 302 -213
612 527 706
626 463 -33
527 422 416
698 428 -45
246 631 -180
776 626 -83
581 29 -86
616 730 -535
478 344 803
351 514 937
271 205 382
369 294 961
551 41 968
187 853 169
604 256 -245
176 756 -210
622 389 -875
740 642 -833
516 70 -286
261 83 -411
632 852 -893
776 93 -104
613 278 231
842 707 -104
825 747 -273
245 274 -208
140 312 -207
17 450 938
718 224 82
350 485 961
161 785 -73
250 239 -741
269 129 343
21 463 63
407 581 -940
630 722 -263
242 739 -482
42 395 834
678 19 892
808 124 -569
379 129 278
342 162 -106
662 871 769
263 709 -425
250 427 -382
102 474 58
478 813 -126
129 351 -320
439 880 -554
465 178 -183
676 130 -472
774 47 -896
299 129 -36
704 730 -754
484 167 -158
204 588 862
605 646 320
538 405 -211
755 529 642
455 714 397
872 386 -840
857 376 -134
786 779 419
287 816 872
815 755 41
331 864 -117
385 708 324
370 679 -999
191 804 -344
682 858 397
627 678 -581
628 199 -55
567 302 -430
865 579 -336
4 374 -44
435 788 -808
762 303 -41
749 867 269
559 313 -769
319 348 205
684 849 -941
598 782 77
516 330 765
41 202 846
160 322 -879
233 759 -692
364 503 798
287 467 -600
810 746 -903
107 868 869
344 528 808
402 462 -149
782 558 -537
221 412 -213
147 425 61
586 430 -853
555 259 938
539 226 265
508 70 -250
245 267 -10
108 729 573
396 159 -907
703 217 -57
624 759 913
389 744 570
159 840 -25
417 675 981
782 828 317
739 495 -190
662 879 504
546 215 779
444 142 747
779 435 584
543 492 759
235 200 -938
632 347 -889
880 881 -644
252 27 881
238 706 -566
628 870 66
743 200 -489
266 776 -372
133 340 118
64 478 295
64 583 -484
90 51 510
591 69 -871
280 834 -615
437 325 98
617 853 -445
394 328 -163
581 511 755
537 211 684
47 780 643
395 771 975
92 545 296
67 482 -503
367 534 283
417 864 -419
519 333 -991
397 21 -564
235 226 -55
796 300 505
258 74 755
539 809 -876
724 743 736
102 775 -731
630 60 -123
194 170 -892
675 359 577
218 209 -724
354 596 -687
210 268 142
522 97 -590
1 91 628
197 168 332
279 162 -853
205 6 747
193 625 792
458 595 -373
635 606 720
865 325 685
184 170 -771
554 114 947
722 664 -581
453 555 -758
790 25 648
759 586 -312
430 98 -320
102 825 889
342 361 -661
118 529 -390
873 157 -221
495 133 -115
313 569 -95
65 116 -502
206 265 359
462 322 893
138 113 214
816 153 103
503 199 64
39 750 971
728 237 769
530 661 88
457 622 981
189 666 116
298 324 799
818 795 120
554 313 -515
408 813 340
387 129 571
816 454 -618
132 417 -60
441 615 118
50 665 682
616 371 88
463 362 479
263 228 -624
259 530 -343
695 232 -480
860 432 -928
682 828 -133
380 130 -83
351 855 751
583 421 -942
736 213 632
598 256 -198
103 626 -61
137 84 -266
740 503 438
284 194 -890
648 754 589
44 236 108
414 794 -195
481 264 938
228 314 -238
521 697 141
485 437 947
649 373 727
161 272 -490
8 205 284
571 48 -73
125 364 -161
510 551 192
636 592 454
726 740 193
637 838 -623
803 298 662
259 573 995
514 635 -625
674 236 -895
35 401 122
730 243 909
300 24 -702
205 623 210
303 155 -471
74 792 -803
824 736 -204
153 144 -404
774 175 -53
55 11 904
47 175 -516
597 875 697
408 355 683
689 825 -939
803 443 757
547 189 -222
283 759 -27
53 510 379
748 12 649
791 79 -810
275 466 -16
335 477 446
124 88 -861
155 697 232
63 339 144
881 815 703
411 357 -774
809 627 224
294 718 -294
220 679 -815
475 147 -926
492 493 665
132 301 -593
106 880 -327
689 306 -624
688 799 -32
88 15 549
678 514 -267
18 599 79
294 349 728
33 92 55
34 805 592
508 725 573
674 76 851
163 48 201
315 201 255
813 496 25
700 743 342
578 636 -446
605 880 -250
347 830 921
440 848 -819
606 387 -343
290 116 94
47 97 -32
366 47 694
799 580 545
495 550 -503
626 769 -664
533 517 -123
651 356 935
184 739 -761
851 528 744
129 222 -87
587 111 28
37 351 121
246 450 867
574 46 -95
123 342 -266
228 22 254
869 521 491
492 148 202
405 140 446
34 411 116
526 652 154
681 491 -270
262 474 -500
399 764 882
80 765 -795
493 389 1
461 735 -149
605 389 -990
750 336 -429
605 786 933
391 797 -145
587 204 298
381 663 -925
456 583 281
616 577 710
293 852 -17
642 309 -514
748 710 335
749 638 -494
654 748 -668
261 240 395
447 184 -450
338 480 759
727 756 -7
838 650 304
441 292 -832
4 317 92
736 154 -326
430 499 279
746 352 -455
142 172 622
709 707 -983
176 681 -127
314 90 160
135 572 845
9 753 -966
513 876 -529
336 172 787
184 510 152
668 862 -1000
250 504 -373
223 51 -662
226 296 952
881 284 306
660 107 524
864 485 629
184 669 361
828 56 -257
362 530 690
506 136 259
804 100 7
676 68 281
188 344 30
284 876 123
670 432 -838
93 242 -78
282 264 -239
692 874 364
349 282 800
508 856 -450
739 671 -547
501 783 160
730 433 -430
381 666 -808
58 207 -789
194 458 882
539 402 -537
95 565 402
244 161 319
939 992
806 564 -604
731 641 110
93 343 591
630 93 -519
535 136 441
87 553 -856
619 442 18
22 706 -736
513 72 919
188 97 573
376 914 -277
879 352 -715
486 218 -681
572 673 -877
545 486 868
374 816 482
92 544 307
69 59 -997
167 698 712
733 926 -925
424 283 672
609 773 386
381 217 216
907 846 828
429 827 851
284 100 -974
403 182 -188
747 438 244
161 694 596
725 565 99
688 534 -380
663 543 -332
440 351 639
386 57 -363
661 335 -537
69 935 539
86 781 735
604 202 725
557 808 -491
293 714 -30
129 869 846
112 157 -773
770 436 -803
853 234 -706
531 815 -636
399 831 -242
414 473 516
748 612 996
744 310 -156
286 228 1000
623 308 -604
599 430 672
680 61 60
297 447 -820
326 240 65
711 17 -370
830 641 170
651 295 678
390 926 433
654 250 23
59 762 421
378 571 882
384 370 5
200 628 752
293 621 790
644 745 -580
341 355 505
55 81 432
886 521 320
760 779 -496
448 912 -185
702 293 -125
394 422 -989
805 14 532
109 29 -741
317 398 -833
620 437 -475
784 349 639
691 585 -50
758 580 -984
619 916 486
106 59 -243
590 6 186
539 607 150
137 130 33
26 206 -879
885 556 -825
71 209 335
220 14 148
186 53 594
136 86 534
709 466 14
260 543 293
220 694 127
353 376 -789
87 399 -463
909 389 -953
649 714 492
493 223 -877
738 435 -609
277 236 -230
761 228 686
310 593 837
492 129 -366
454 214 856
632 706 821
442 418 961
602 73 -290
932 854 -567
269 895 288
878 456 640
180 838 993
667 186 558
285 509 450
301 665 -337
529 170 -719
691 195 -377
599 287 -820
24 417 -340
724 809 527
214 488 -944
592 124 -597
831 262 -915
237 561 -411
104 341 511
795 637 -609
95 342 864
2 434 588
159 642 659
234 520 449
896 458 888
642 713 -290
773 846 -745
145 733 565
431 124 -20
771 497 -620
587 780 429
604 325 655
59 312 243
306 528 -489
264 350 540
865 8 655
803 632 -621
672 761 642
896 391 -50
275 286 457
572 123 -763
549 471 -249
249 396 -248
298 426 -168
274 902 -157
618 146 -600
401 85 -393
13 450 -37
767 46 -618
22 126 -766
107 349 629
84 885 -419
599 255 437
882 814 557
