17
856 917
746 342 -161
603 279 -607
351 582 1
472 61 -579
542 335 -77
782 41 -982
513 378 50
444 715 401
242 800 -642
372 142 -488
5 44 -411
252 363 -240
487 256 967
780 767 -222
342 770 -695
351 561 -272
823 385 -182
743 86 -603
710 484 -279
845 340 -895
712 248 -253
513 357 -929
725 337 359
170 669 -438
17 21 387
319 151 683
86 523 -4
368 309 -819
341 529 -612
647 575 366
358 365 258
290 244 -5
792 302 -643
339 247 -750
753 283 -479
504 509 -503
53 188 950
287 826 20
607 162 -387
831 400 -23
272 22 278
497 9 710
499 647 -981
723 596 776
172 654 -752
48 390 -827
523 246 -895
749 707 -688
22 788 -577
331 285 -900
23 250 -418
358 635 539
752 458 -765
788 421 -545
581 244 647
164 830 992
729 754 -847
408 6 323
221 745 344
44 690 -871
204 486 751
195 48 537
291 618 125
192 412 432
55 557 -294
7 420 985
194 170 7
360 57 922
669 816 -292
604 853 248
389 113 587
500 579 629
198 153 547
417 373 -466
533 615 -286
73 642 -700
823 635 -393
602 199 -834
370 789 7
106 483 80
291 542 796
317 567 152
304 137 172
465 551 -334
90 582 -290
285 357 -410
481 450 -971
753 535 440
618 244 -957
416 207 -225
420 756 -312
594 831 -194
627 191 -712
637 640 -35
362 742 450
317 627 -706
261 758 -55
403 276 -683
687 320 -661
235 164 -191
741 313 -551
203 206 -421
138 364 -736
125 139 -606
237 775 -410
246 725 -159
6 819 670
115 505 911
556 469 392
690 39 -899
508 704 -679
320 558 -237
738 452 221
833 444 633
579 707 513
586 737 689
672 320 -333
394 349 -154
734 129 -495
615 588 -616
114 556 -281
202 760 992
79 490 -726
622 532 615
578 320 591
263 405 560
384 684 -826
655 102 -509
607 298 550
512 390 -213
737 535 596
530 716 680
719 536 -705
153 291 -767
538 31 272
582 830 -196
466 534 -182
359 778 82
315 685 938
202 359 912
781 319 -24
14 767 426
552 338 -890
307 694 -984
192 374 -375
377 286 -403
32 254 -764
433 585 409
471 94 -384
451 458 947
483 96 -272
412 430 516
734 767 607
196 199 179
469 489 -587
254 46 373
752 750 -653
512 330 -811
662 21 979
603 717 -710
596 157 104
768 322 814
620 46 61
122 838 -98
42 44 -410
666 189 -884
439 45 859
251 454 -644
301 599 393
816 182 -159
675 470 -416
481 14 988
732 314 478
802 541 48
583 593 402
117 539 652
434 261 590
471 730 890
836 608 464
796 816 -351
110 320 944
116 438 981
689 159 -666
207 399 -37
158 382 476
320 662 -845
851 516 319
797 571 32
339 273 -795
92 393 -46
587 241 163
200 548 142
31 251 -839
445 643 544
50 850 -366
127 482 1000
3 695 991
539 249 241
840 421 441
224 316 118
241 610 -899
75 309 97
818 784 460
309 39 775
545 301 113
608 820 628
689 571 69
775 762 -461
785 278 -173
801 154 -794
632 763 -617
438 41 -999
664 570 118
712 613 529
284 196 -652
684 579 -762
134 505 81
124 556 -652
368 615 -544
20 783 -951
415 539 -795
673 732 109
48 843 -919
20 54 -93
376 99 -309
102 16 318
829 149 -123
323 251 -184
242 452 -991
552 274 -158
43 323 415
657 387 -598
298 631 -524
34 502 848
14 607 -247
555 54 610
841 437 422
613 302 -862
804 431 517
728 393 -123
687 327 -59
453 147 -438
179 309 150
798 414 330
582 533 -189
509 692 469
762 33 128
336 636 -450
568 705 20
254 276 -345
249 844 -642
257 740 848
96 340 -530
807 424 -50
774 428 -840
217 90 138
679 674 -665
135 662 -849
491 249 995
749 191 53
560 51 203
516 94 -879
195 274 448
698 203 -839
595 158 -984
150 225 248
461 548 627
700 549 360
132 617 323
530 529 306
126 378 980
650 505 278
632 390 -271
606 395 -139
87 821 925
855 154 -666
16 24 41
684 40 830
38 376 -830
619 287 -603
389 109 -112
688 310 -107
738 147 -61
167 848 -84
704 825 -412
188 793 694
707 564 -482
674 385 990
793 847 12
834 376 -53
442 643 488
716 399 665
655 721 -27
274 640 212
738 131 204
689 160 -891
446 461 -197
660 738 150
451 683 435
338 276 -568
642 609 -74
331 784 -153
464 536 -286
362 28 706
771 535 -785
128 855 -86
852 282 156
221 168 828
507 306 843
728 632 680
132 417 230
310 128 -736
41 243 767
811 490 -891
250 816 -549
47 276 85
204 96 296
565 633 -5
259 584 824
726 210 -82
527 386 -47
640 690 716
369 7 917
89 607 100
408 633 181
762 215 884
197 791 -224
146 348 -337
326 567 528
414 438 53
242 325 757
814 147 822
329 163 -586
25 312 -995
400 743 -768
561 692 507
304 415 -630
382 342 -928
365 126 -326
122 258 285
553 571 -177
797 415 281
515 754 -656
316 147 695
718 9 676
549 97 848
76 2 -946
226 774 -257
821 16 -583
449 125 193
605 797 -52
222 543 78
281 616 756
7 346 -365
235 716 919
74 84 699
258 663 240
13 494 -629
199 371 -933
10 14 -870
803 92 471
581 92 789
350 766 930
454 47 58
754 435 905
56 520 379
410 180 -478
826 30 207
312 180 261
853 140 365
119 593 -690
746 821 -352
841 171 359
214 350 731
492 543 258
468 585 195
311 66 -238
530 131 -291
29 60 522
637 555 -52
435 53 419
277 416 785
755 193 257
167 201 -442
461 298 -168
753 320 633
265 418 -790
296 294 36
835 274 -918
750 642 288
365 469 575
170 220 -366
231 370 558
329 467 570
642 431 -932
765 124 481
716 558 140
625 754 666
299 266 624
406 834 -647
492 767 -937
189 198 -757
232 765 595
481 96 188
126 535 649
741 590 28
425 75 -166
741 16 254
313 577 -419
840 575 -931
64 140 361
844 747 -688
404 726 574
657 853 505
113 634 587
703 427 -385
95 398 483
833 514 -72
283 67 823
624 132 782
743 446 821
194 29 -351
734 604 453
656 721 499
811 613 -180
268 218 -448
127 489 610
678 202 -155
536 811 562
488 1 919
828 150 39
647 798 -94
776 450 -656
405 200 -65
602 411 980
520 820 -491
268 252 251
743 753 98
261 536 -498
98 632 -806
150 729 -740
275 57 -540
629 25 508
416 151 273
511 25 214
704 616 637
66 81 -60
255 803 -455
604 381 51
49 201 -417
673 548 913
474 454 -924
726 545 -136
398 707 -669
44 259 -805
427 548 335
856 20 -814
772 283 982
749 430 579
494 173 -56
816 298 -735
21 691 -940
505 574 -80
311 536 249
280 585 -237
106 541 847
423 257 768
492 415 300
490 220 421
772 698 -615
453 294 -5
698 671 -574
781 566 47
659 704 340
271 250 335
42 314 -655
54 599 621
305 806 707
11 765 -779
28 233 641
54 712 -493
274 214 334
362 557 -934
821 151 48
174 271 674
469 210 -399
305 76 -438
561 439 813
818 162 966
288 189 959
361 306 57
764 28 -289
622 781 -407
139 696 428
704 702 310
767 388 170
535 157 -775
714 314 518
169 456 383
743 835 -383
845 358 33
80 705 -928
124 342 566
12 582 -705
458 762 -693
754 376 476
460 397 791
385 545 605
271 355 905
848 839 -785
13 40 -622
550 823 329
788 817 -12
299 667 751
143 308 53
112 754 144
415 773 -969
56 773 354
712 491 -70
354 474 -464
671 4 705
708 452 807
27 772 179
231 646 98
639 149 -412
422 509 -631
600 637 -423
484 437 -874
289 305 415
377 603 -292
709 849 -965
402 364 260
652 354 561
536 809 192
422 319 128
321 392 231
413 804 835
565 644 -862
789 500 -123
708 667 -67
301 609 -309
245 755 348
414 230 286
34 24 863
501 586 857
747 415 -741
663 71 -857
581 46 -336
248 185 -239
639 689 -257
777 722 554
255 807 880
98 301 929
166 850 -479
626 582 -822
464 484 -433
245 748 -513
351 141 -709
657 494 -585
832 804 698
159 219 -635
832 395 404
164 686 305
146 68 637
36 383 -764
721 297 -83
290 853 329
801 855 788
474 374 -779
627 563 -696
626 433 393
641 534 -656
96 240 294
112 688 -785
151 618 -647
318 69 -37
27 549 111
28 698 -697
626 745 417
807 287 -348
831 13 504
650 742 996
657 527 -311
127 415 927
87 470 -265
492 178 329
193 569 -854
597 61 -696
435 775 588
606 458 -603
629 633 714
442 484 512
334 506 545
693 768 562
356 153 801
279 65 -255
272 375 336
146 623 -214
178 193 512
152 3 -248
765 90 -821
692 678 -84
635 252 -927
414 312 -357
421 19 109
96 22 -136
728 359 -384
442 40 -821
361 612 -469
533 725 -408
115 120 642
342 813 247
252 6 -810
757 82 706
591 849 -322
750 60 319
385 387 357
333 186 -131
375 753 -655
851 295 334
660 704 -735
179 159 -860
105 272 37
115 223 657
393 412 -282
659 184 -253
848 458 328
134 259 202
255 560 909
793 21 -126
281 407 470
368 229 -161
135 396 310
381 215 -54
624 545 -116
534 615 892
823 298 849
189 658 -464
178 735 -68
384 80 -95
464 795 -341
167 479 801
164 770 691
134 709 -104
852 68 569
501 303 -973
751 440 183
530 597 -882
822 262 -697
404 815 -151
447 385 -724
312 231 733
181 705 997
676 162 -126
60 43 -472
143 286 -321
713 684 -53
350 505 -7
508 114 -585
464 297 336
484 241 -771
513 210 -408
539 746 -452
563 832 -107
366 572 177
134 146 854
258 383 38
558 213 -468
450 307 -50
599 595 467
743 663 821
197 634 390
575 440 -893
531 177 -279
129 611 119
404 794 169
442 613 -288
300 497 821
418 643 -260
753 128 -355
853 173 471
244 529 -223
375 62 240
534 512 -906
776 385 349
332 363 589
836 905
331 486 716
99 239 -593
301 209 871
622 296 273
237 699 229
178 291 1
333 271 -138
565 159 -663
148 323 618
641 532 -273
416 292 858
621 587 792
288 763 -872
277 402 902
655 438 775
423 233 -923
698 4 -306
546 324 52
102 643 -308
573 627 -335
710 149 713
685 214 -394
430 813 -325
603 113 427
173 823 -882
501 817 866
472 238 99
118 317 666
678 642 -847
509 185 726
321 434 606
759 377 -569
625 671 -610
5 53 991
373 492 -513
752 643 747
237 76 570
17 302 752
7 750 -119
577 298 -823
303 755 838
794 185 -648
773 701 -3
283 177 -10
25 288 371
67 618 865
521 422 -280
262 39 -629
34 142 -495
819 500 -514
517 714 -873
235 56 87
24 304 794
568 436 940
348 769 -639
784 636 -8
569 396 647
28 732 -520
275 524 290
597 548 660
291 760 -104
318 579 -37
648 526 -897
142 648 -592
63 445 503
192 238 168
270 313 225
294 684 -857
65 108 -666
773 311 904
437 821 -769
448 218 980
667 42 433
681 158 -122
413 86 5
562 629 -64
109 221 234
508 626 -409
548 789 208
280 128 843
197 695 563
549 564 839
435 734 356
43 766 -681
413 82 -637
214 712 -311
19 549 -310
199 394 -616
434 346 565
818 11 -276
39 624 796
690 779 728
151 559 41
367 555 -970
355 407 -141
166 85 -906
820 659 195
389 629 950
766 369 935
478 3 -701
769 153 -272
126 650 -310
488 370 572
761 347 -25
211 25 57
774 727 -220
449 492 619
803 237 7
598 472 699
413 312 357
627 86 491
428 190 -534
606 193 176
230 88 454
564 321 -665
340 298 -253
393 632 -971
654 591 -902
289 327 -858
503 720 459
655 78 806
156 715 -358
796 672 -424
284 688 785
30 803 -746
426 519 -563
312 58 434
613 298 -852
111 600 -330
490 107 -663
681 678 311
558 661 -377
729 576 -442
79 676 18
731 272 -870
546 153 737
756 372 -260
364 200 83
508 788 719
800 97 14
333 313 821
211 161 -776
338 752 -461
579 477 392
446 423 270
765 466 -787
779 671 -995
607 535 698
563 390 -186
123 699 802
390 821 424
617 565 51
777 214 130
140 660 908
110 559 846
8 799 -738
608 700 82
474 214 241
387 515 -668
512 151 -913
611 8 807
329 708 -173
300 638 691
720 507 651
210 16 -111
157 161 -851
122 713 -223
835 75 -828
460 63 146
357 674 -88
317 397 895
815 61 2
571 636 703
28 824 621
516 209 -837
711 398 -156
219 296 77
713 443 53
616 711 -737
758 787 183
306 176 -952
494 622 -73
333 496 -483
347 720 -558
369 617 -848
162 166 -673
165 780 -210
357 640 620
264 406 795
429 422 -212
697 675 659
653 3 353
347 55 -816
165 199 -524
316 542 547
570 282 231
576 559 -505
108 54 529
304 615 -559
816 598 166
312 759 -12
272 441 -912
819 81 -934
35 352 202
508 120 280
661 4 761
577 652 -592
807 782 671
522 649 683
673 637 103
355 390 385
809 456 339
739 600 -158
495 567 -912
263 472 219
83 743 728
346 136 -492
322 139 -461
398 768 -513
738 55 660
122 367 498
479 122 -954
261 164 579
654 540 -250
726 422 473
765 343 843
465 625 -331
658 368 -857
646 526 -603
611 569 -152
266 65 -464
521 73 329
490 769 -350
773 704 -707
14 89 221
158 15 -179
615 704 295
634 385 -189
396 322 -447
726 127 533
463 348 -389
95 370 292
433 822 -580
461 220 -452
585 633 509
374 149 210
438 265 413
451 239 336
787 181 -777
18 623 146
313 115 719
766 789 753
608 746 850
495 226 748
349 287 160
43 137 386
413 829 -426
377 644 24
233 593 -453
278 815 -573
221 737 -827
449 79 -904
498 32 549
363 366 146
498 779 742
719 329 -571
431 741 211
750 650 667
274 759 -735
48 813 286
834 210 -518
101 267 -67
414 349 652
17 281 -378
339 390 -397
157 101 -891
275 402 -975
824 646 628
817 636 969
806 21 -598
720 820 -722
26 223 440
5 502 951
432 539 684
243 141 -530
136 732 -534
217 284 -58
278 830 -324
562 558 338
61 608 165
278 104 -282
27 482 390
9 579 -56
670 587 -714
52 626 291
358 740 133
588 392 -888
702 238 -718
349 255 -72
135 159 -771
242 305 822
258 549 450
1 22 129
251 781 -940
193 602 -699
486 499 -636
648 726 852
150 365 985
220 127 868
71 342 -313
261 762 -809
626 534 666
154 550 186
158 704 -696
43 42 -918
295 320 -198
788 147 29
554 173 -150
156 625 -517
553 474 -586
284 468 -746
621 389 -669
265 649 -856
68 121 794
607 793 -144
266 673 95
370 787 432
40 746 784
554 758 53
438 244 997
647 101 184
395 585 -742
623 523 -112
507 823 -10
400 378 -456
625 68 -306
391 346 929
244 491 -464
639 752 657
235 289 283
143 404 147
44 197 -734
486 10 -194
440 442 -209
551 298 -461
310 154 710
265 244 486
584 667 -199
710 313 -396
457 547 63
471 223 348
498 137 305
173 207 977
93 421 909
176 115 459
600 758 -380
67 593 -352
689 731 -951
126 5 210
718 554 540
668 290 452
673 643 560
294 32 272
613 674 -226
628 403 -466
827 333 -779
725 444 216
343 592 866
509 801 289
297 570 -85
621 162 141
117 716 85
9 365 -263
186 19 -675
115 531 -498
703 56 -528
379 582 -60
584 832 -873
785 335 -324
126 328 -540
307 237 -151
3 451 -305
473 567 887
189 140 -818
814 213 428
681 532 -425
494 374 645
536 734 -572
413 821 -393
628 428 398
742 703 425
831 239 -255
669 18 634
55 124 439
613 65 -232
480 730 282
786 710 501
56 586 953
742 101 889
561 775 752
337 698 -796
371 526 -334
594 163 605
388 721 540
783 305 192
592 401 -306
569 618 -267
363 224 467
634 368 -169
786 550 398
392 202 926
815 694 -84
727 507 640
811 168 787
167 87 536
551 735 185
16 728 -784
706 793 -257
313 197 -625
387 702 -529
371 798 -719
537 150 713
450 761 -937
725 834 -346
790 224 -496
398 98 -177
638 61 -613
255 448 654
231 193 -491
185 427 875
363 621 780
288 285 -241
16 420 473
17 151 -181
68 105 323
305 450 -842
594 643 -231
1 817 -603
701 237 -366
347 644 486
754 271 -570
329 780 -354
738 28 -169
410 219 -991
575 244 939
657 543 -191
289 34 273
742 152 160
120 334 950
80 550 753
678 590 265
164 249 -252
93 394 -663
753 237 -850
625 57 947
547 623 -259
346 348 694
217 185 -713
730 495 123
822 85 -620
281 236 237
683 330 335
339 11 669
223 177 190
261 609 -309
778 376 -461
424 209 -910
663 717 -88
44 7 31
283 727 -831
240 811 -8
120 185 761
499 790 142
517 815 -552
474 2 -205
578 553 -558
47 264 683
384 481 -340
11 818 358
797 833 142
263 738 449
662 611 -639
508 99 -96
681 780 -318
811 385 -963
145 664 -518
289 804 136
371 635 447
123 729 -394
193 230 860
546 211 597
367 396 402
42 610 162
21 198 502
642 528 944
28 354 -778
542 37 -764
656 514 217
557 253 214
482 525 -994
486 766 499
830 663 -430
98 31 616
40 760 -646
465 729 917
651 112 688
821 806 650
436 763 814
127 591 39
831 209 -778
235 801 991
713 516 231
102 404 -14
273 138 756
719 461 757
379 560 -40
515 564 -502
158 660 832
302 172 -796
513 521 939
518 187 -735
657 262 -233
807 530 -645
316 526 222
408 395 903
772 598 -749
141 695 5
437 343 211
288 825 -506
109 670 403
817 716 -949
810 178 695
562 525 -546
202 472 751
722 684 -997
45 162 -304
584 519 -578
546 541 836
373 782 -703
8 724 614
77 84 -903
618 619 -202
592 576 -650
252 241 676
412 586 -374
123 453 256
297 536 -333
203 404 -612
217 515 888
36 30 983
643 338 -191
199 725 -15
636 567 -809
772 421 -800
793 52 -554
596 373 647
734 499 -402
603 691 -795
207 388 880
8 376 -109
229 724 -576
781 446 -954
552 506 -161
142 155 -787
621 83 648
292 672 -279
521 164 583
774 679 -118
187 547 -124
516 361 216
747 132 -433
268 439 -500
730 275 23
647 160 -920
815 635 -258
179 772 -395
633 74 67
351 214 -945
822 391 -30
111 772 841
249 609 -639
257 406 395
663 442 106
780 25 -917
321 803 37
584 375 -383
494 583 -422
343 99 792
516 439 -620
628 332 -381
698 75 -265
225 116 791
567 99 205
407 371 330
429 87 258
645 384 -639
249 793 -621
107 670 -386
527 565 32
559 630 -945
430 282 -445
405 210 191
538 104 -908
49 463 99
53 310 -873
106 795 473
343 636 -100
193 451 -215
581 29 -959
386 743 631
809 137 815
138 316 -988
555 705 796
223 385 -251
598 819 -28
16 631 147
772 268 -336
468 497 481
149 526 -634
206 504 -977
212 650 32
810 357 150
181 781 -462
768 810 407
756 521 -500
515 477 -635
709 657 377
425 824 775
556 82 -985
90 546 -62
756 149 895
211 590 648
787 241 214
307 137 384
814 85 355
243 585 -21
188 17 774
648 84 242
664 28 868
790 444 -136
442 122 -321
334 83 30
248 92 713
112 407 247
709 616 643
80 208 83
395 471 -138
725 440 875
457 443 -636
608 562 -221
120 190 -501
302 476 -852
532 720 -602
308 18 857
733 557 -455
756 11 -614
823 246 -81
703 592 -802
69 252 -772
299 257 511
375 363 -639
529 60 -881
750 13 864
197 486 -500
614 724 -404
646 90 199
560 712 955
108 214 -828
628 376 -612
581 212 -324
810 503 -427
564 678 -805
447 93 497
791 531 581
481 180 421
347 719 -258
15 642 922
665 602 -885
86 786 -367
741 611 586
717 406 88
648 488 -791
780 117 -483
809 9 -445
147 295 -434
13 635 245
121 630 -752
191 349 -219
346 64 -106
487 84 2
794 476 -607
376 255 -434
405 423 -844
284 131 329
474 259 616
493 451 -534
707 784 328
196 182 -468
615 359 276
298 43 -516
757 307 -842
194 349 321
740 388 55
665 646 -28
313 166 582
293 733 -482
474 167 379
612 55 -626
69 141 -280
88 261 -706
653 773 -280
304 121 488
749 809 -232
639 814 478
365 387 -512
339 730 -888
752 151 249
434 82 375
748 468 -428
505 614 -401
746 298 -318
279 749 536
224 614 216
388 742 -142
239 318 -821
228 103 905
269 774 -975
99 161 151
92 95 -524
408 118 734
653 292 509
343 153 -478
85 230 552
706 64 -570
179 495 261
800 163 -761
470 790 -791
502 550 290
696 811 -790
469 306 -189
405 448 -797
481 206 188
470 584 -178
440 531 847
442 566 283
39 759 66
807 223 728
648 754 -207
425 99 328
547 283 380
369 343 39
405 391 284
807 575 187
588 95 -486
475 700 -273
530 748 664
352 324 971
6 320 -155
190 52 -81
441 251 -970
247 121 -405
777 320 -931
718 271 364
246 832 -3
26 240 -226
796 612 -763
808 61 85
423 315 -574
584 67 38
696 330 472
1 67 541
286 402 942
743 557 455
662 519 -196
321 36 405
573 130 -251
693 809 794
138 371 -341
74 138 -399
648 599 263
451 236 -397
829 601 439
655 479 480
547 459 -98
814 321 677
638 85 -324
365 567 15
279 261 -804
113 701 874
400 204 303
816 501 324
537 220 230
642 162 150
180 510 461
690 122 414
297 236 199
275 587 581
836 61 -273
678 218 663
243 108 819
232 74 559
208 352 986
512 610 -325
706 476 -47
172 812 592
686 454 13
567 244 516
523 100 815
574 63 102
518 724 908
456 207 522
407 508 -261
393 511 242
61 817 -211
541 40 481
566 711 388
320 67 39
644 203 58
81 85 548
355 493 -244
822 133 -917
104 738 -499
784 537 979
155 154 -332
803 325 875
391 809 -708
94 118 -610
757 467 -25
511 68 -192
281 528 -699
566 70 410
39 833 720
780 121 -503
401 45 -587
334 406 -412
228 475 -579
269 181 812
234 281 440
758 821 13
667 190 432
45 568 516
568 67 -773
813 417 -819
551 194 377
508 591 -61
825 682 82
352 816 -666
545 471 -45
36 689 -773
410 580 -233
92 75 -981
685 69 -483
9 824 735
367 705 -396
589 310 -346
615 729 220
332 71 277
651 393 207
631 741 -774
332 628 571
526 625 -59
621 576 640
799 576 34
14 189 -316
311 572 1
343 361 -186
564 577 996
529 354 484
205 213 -582
316 541 296
118 628 722
290 630 714
184 7 530
570 779 135
244 570 -755
590 88 958
526 820 995
504 247 187
229 726 169
777 182 -671
292 258 -695
402 14 -553
259 222 33
156 66 505
560 772 710
450 145 -100
818 265 527
426 370 -924
117 236 848
19 36 978
227 592 612
427 549 -692
501 560 -768
479 273 585
663 486 683
196 558 548
131 179 117
825 682 -303
542 281 -422
623 370 232
318 142 -895
605 83 416
795 225 177
792 567 475
240 280 932
954 852
678 420 915
428 210 968
516 197 716
216 894 78
502 100 -879
176 769 -327
555 682 395
565 859 -914
549 522 624
142 2 -719
849 564 774
118 717 -807
818 116 -686
331 582 809
840 952 361
668 130 -559
868 747 -982
804 641 -417
300 400 287
869 554 773
383 55 -15
110 904 -900
470 80 -587
135 398 -509
808 942 -222
643 222 -477
162 115 597
325 275 -947
620 216 646
206 761 770
554 569 -582
89 929 -822
283 371 617
700 121 650
892 18 -116
80 877 -263
865 878 -577
935 702 -720
497 767 -607
440 918 795
223 10 -793
834 43 560
296 124 765
719 126 -798
244 592 259
218 767 -171
559 475 77
507 921 942
866 668 587
840 480 -156
104 856 337
64 154 -314
356 152 215
240 142 777
555 912 -101
844 949 245
504 582 -523
859 823 -86
1 667 58
305 26 -239
441 442 -984
567 712 724
403 465 420
24 576 -622
80 195 -833
892 109 306
664 701 -974
194 752 -402
692 86 144
894 707 -157
40 83 -352
829 552 991
190 75 -472
872 70 -885
732 513 234
493 635 -743
753 513 529
288 520 836
398 758 887
371 217 190
817 523 847
505 644 529
919 778 136
296 355 988
728 278 66
345 640 749
99 817 770
953 886 -311
935 693 445
496 719 609
249 29 -253
833 386 29
508 43 261
887 299 75
277 465 -771
194 428 222
89 706 -233
807 631 300
473 97 -590
53 927 295
826 348 -255
709 108 585
168 867 -126
831 671 -606
698 285 547
52 318 -759
395 718 -248
715 249 115
631 407 282
621 506 155
591 818 -613
847 866 381
76 931 -776
687 584 817
889 847 -225
591 846 840
371 32 665
326 581 -727
574 525 946
884 946 676
357 5 597
334 718 25
725 742 407
881 780 184
162 626 -47
71 867 859
531 313 -771
871 190 709
545 410 824
679 49 966
485 6 -251
207 462 61
440 609 -923
882 14 -493
319 902 312
859 722 -516
5 342 874
495 512 -602
503 941 344
467 612 -742
171 74 -431
699 720 777
414 865 -614
362 940 -698
288 141 50
608 271 163
800 178 375
602 573 575
34 334 341
283 585 601
262 170 -645
951 703 636
271 186 761
780 254 -583
415 64 -80
798 667 979
612 883 -356
610 819 -277
549 923 -745
586 99 71
851 925 -602
832 424 -819
272 515 -856
746 814 -981
348 11 -226
168 67 -747
40 141 730
51 639 -992
94 890 812
77 907 596
719 341 -367
79 5 682
582 337 -218
480 117 -291
141 427 211
878 828 -817
606 672 269
380 867 -380
309 870 -799
824 842 -940
183 820 314
905 809 -216
651 846 -495
896 101 114
339 892 607
440 656 793
89 655 -218
277 360 -139
698 618 -359
132 633 -850
573 420 -22
951 602 -616
892 203 803
558 159 477
336 422 -315
449 279 971
343 315 -40
516 668 -450
882 940 -415
558 653 -176
164 398 -148
438 873 888
221 207 833
798 152 -206
893 363 -463
940 633 228
651 461 -753
434 418 -335
402 198 -524
584 853 131
593 149 -264
206 628 -195
4 597 -672
415 280 475
686 310 -753
17 114 578
899 433 -409
939 343 -496
448 297 -915
415 475 288
360 90 860
690 914 -281
113 523 -84
471 499 -245
568 892 -381
695 86 -344
939 131 441
708 476 -133
605 578 -22
785 833 -298
917 82 319
52 634 -860
744 684 -251
591 906 -833
590 783 881
669 737 832
924 878 -699
188 612 -932
942 564 71
139 704 -785
403 752 -546
379 646 146
573 715 -400
622 271 -815
805 123 -865
183 799 26
553 195 -728
397 266 -319
487 440 -792
215 31 335
231 673 91
441 493 155
113 84 -189
947 435 -779
785 167 512
84 340 390
637 71 206
923 837 526
731 569 -672
355 141 271
572 43 -691
619 395 705
911 598 -817
594 294 -574
713 553 456
788 272 -645
734 353 -551
769 358 897
195 665 -343
661 211 -810
567 832 -154
228 390 -633
358 339 622
274 337 987
462 942 32
152 269 -530
560 74 -440
79 697 651
830 448 -515
107 798 741
659 752 1
221 854 848
560 790 -517
494 345 -24
265 122 -321
321 143 162
607 313 -141
552 57 712
114 539 -665
592 315 667
767 701 896
213 711 353
156 436 -684
390 247 -291
254 336 -994
17 216 -144
391 350 -222
685 221 612
295 237 979
691 774 743
887 926 285
803 181 -347
585 458 404
2 660 638
39 467 660
773 316 31
539 361 -676
574 310 -199
607 630 783
629 228 560
745 659 -60
180 362 145
248 790 621
700 947 -783
640 208 785
748 485 -13
888 255 669
900 507 881
598 686 -587
62 176 201
303 736 118
916 17 113
535 123 -939
750 356 -725
128 575 554
