8321 26099
2344 6319 -142
7385 2708 277
2206 5962 -627
334 2059 582
7639 493 -256
5453 1821 571
1757 7875 148
6153 6132 -263
2526 2213 -305
2214 6940 -870
4351 919 716
6014 7317 212
1001 1485 961
3089 5332 -810
8281 6347 -493
6933 1564 -879
2618 2902 918
6950 5348 893
5530 2799 -76
6350 928 -110
6454 5543 -601
2272 1554 -88
7660 2016 563
703 3628 917
326 8279 895
1276 3374 960
3804 244 590
3533 4197 -194
3666 715 5
5485 7180 858
4763 3942 -701
5308 6102 517
3 4871 102
4878 5318 -990
3725 6686 -936
7300 6589 -185
1705 4450 -313
5262 5041 -84
712 3211 -949
3219 7389 -892
7917 1599 681
2477 7980 383
8316 7220 850
5352 5513 -719
3379 6207 46
2740 5901 425
3275 1011 367
1811 6426 828
589 3453 771
1879 6490 614
810 7175 -786
3116 4091 -606
2611 3754 -773
5143 3808 499
2396 2382 -892
20 4979 605
7758 999 625
6981 1922 -40
3635 7256 -535
6091 3525 243
8019 7105 89
2414 3507 698
2467 4289 940
4273 7544 -949
888 3347 -530
7934 887 14
2683 625 -241
6786 1098 417
4244 3671 450
8067 5930 703
3612 186 666
4127 78 732
6760 4387 -966
1438 5344 228
6049 6367 449
819 6232 -650
2609 5265 101
678 5674 -900
339 2393 28
5980 7690 -875
765 3424 -702
4301 5708 241
912 4913 -795
4499 3192 -776
537 7154 -829
1917 5568 964
5886 7090 -542
3109 4395 463
3042 2693 -313
5709 459 -949
783 2122 341
174 7559 -83
3622 1756 189
6318 461 -605
5602 772 454
1160 2827 920
1857 2952 155
1862 4968 266
5313 6888 112
725 5371 20
2715 3694 -760
2445 3666 -90
5235 8076 483
1046 7549 431
4351 5 593
6761 6607 682
1037 6363 113
6198 3406 202
1219 4705 431
3957 2954 -976
7379 2640 -559
2556 4276 -822
5880 315 -437
96 5096 471
2637 2891 787
4476 2132 880
1829 884 -973
7990 8038 -684
3753 5843 -823
7535 1148 -15
4720 2330 399
3419 1418 711
4952 3783 250
2537 8178 616
4380 4179 -461
5754 861 680
3236 3424 -663
1679 4947 497
5948 4420 -75
1210 3560 135
2139 4591 -502
5712 1110 89
1065 6929 -609
2413 1908 369
4004 3153 -329
6360 4037 -195
8109 1195 827
6869 7290 67
4915 5355 -627
8124 3706 -297
3029 4295 31
3048 752 203
2482 1285 -59
5085 2805 820
3890 3995 -467
1826 4137 602
5690 8309 79
31 7822 99
8076 631 980
1584 783 419
1025 3839 -880
3025 3680 -667
2455 415 -619
4 7891 -579
4552 4306 -351
4558 7796 -458
2335 3920 -96
3652 6151 70
4446 1596 37
659 6271 880
5369 1748 249
7442 5882 -792
462 7440 801
5956 7652 -669
2641 392 -406
617 6348 -656
5447 8232 536
6513 3081 -998
1528 1808 872
1927 1242 -632
8221 6288 -596
7082 3501 -762
3535 1517 748
7426 5489 -191
6494 275 140
7348 121 196
4603 7472 -385
4718 977 -473
82 2742 -61
5022 2499 875
3420 3195 -648
2991 7424 765
1470 7902 -223
7062 3411 -770
6681 2013 192
7435 4717 -477
3397 8153 961
5998 5302 -112
7807 1610 -220
4051 6480 -305
4627 1819 -318
2596 3888 810
4581 345 122
3965 2191 -557
6858 6956 129
5723 933 -403
6464 8242 583
2427 5502 730
2950 3209 -609
433 7482 -444
262 191 -947
4373 4049 -180
4282 5275 -645
3014 2494 -864
2402 5329 -977
7210 5627 -585
1932 507 -704
1783 6400 216
2174 6708 -676
7865 620 141
7836 287 -152
802 628 712
467 1011 -438
7401 3278 -259
4876 7603 -262
5896 1780 -504
4046 7756 -50
3838 2244 29
1563 7179 -267
3247 3614 -840
2958 3574 838
1203 1427 523
5135 4838 -276
4621 5803 207
4073 6825 318
2383 5094 -289
6467 1623 -944
4200 3912 447
4449 470 977
6771 1064 -140
7449 5650 63
5334 6162 -975
1863 2451 20
2181 2377 86
1722 4957 -652
3935 2956 768
4676 5938 835
3906 96 377
6527 4855 -381
4324 2623 731
7722 857 541
6083 2782 310
2325 867 -52
1030 2760 918
6033 2032 678
5027 289 112
7454 3260 438
2957 3736 666
4792 252 -588
2680 6295 130
6370 4018 89
647 6408 77
8240 5572 -978
3700 3227 891
2593 165 559
1147 6156 541
5875 1206 -687
2368 2972 -613
525 5654 339
7998 4370 -435
8306 4023 -606
4764 5752 120
6704 4366 -967
4562 2133 -594
350 7354 -705
1261 3132 411
5427 6691 422
6662 5869 135
7291 7229 -959
6103 343 -754
1410 3659 933
5365 4646 376
488 2222 -480
2161 5031 -433
2693 5685 -559
3391 6886 -787
4328 4644 321
2688 1221 -370
4858 4260 347
84 3496 -268
1679 6214 -634
3141 2133 -337
3151 2888 137
6073 6916 908
938 7486 934
7800 2039 911
7887 1943 -60
5951 7974 639
637 2669 508
777 476 -272
3780 2183 -215
2934 3216 147
8297 5686 693
2817 6443 823
7795 2481 432
4344 1319 -271
8286 1805 955
2726 1337 -211
8265 1188 -234
5539 4055 455
7026 1796 -800
5142 4517 -642
286 6120 -628
5926 4793 928
5493 986 -762
7275 5095 85
7489 2178 -539
4645 3505 -724
7818 6811 -90
7220 3111 -51
4919 4246 362
8128 1030 -925
2828 1054 749
7735 3781 -337
1937 3268 563
3442 594 784
6942 7391 862
4692 7026 181
1108 6659 643
7005 8105 125
6417 2274 791
3305 452 -276
5096 5942 620
1038 2307 800
5595 5172 470
6871 8004 -146
2329 3875 -565
7879 7725 -696
1979 708 512
2655 6694 849
5157 4131 653
3297 6948 -558
2358 7192 599
5092 1251 605
1492 5237 -329
5306 2895 -128
6055 7303 -945
1012 4364 718
8064 5493 -455
4836 7416 -425
4310 6846 -105
6256 4224 79
7419 3255 -481
8303 1092 972
8286 2780 846
1595 2287 310
3547 5262 -883
3123 3324 -748
7061 44 476
7811 5061 -578
6107 7798 453
5145 5161 71
1841 1920 -989
8208 674 -831
523 7828 -1000
3256 1114 -965
6941 4907 856
688 4038 755
1594 2849 126
6536 3400 -911
3834 2606 300
3793 6448 -173
3232 3808 -141
6263 7758 -470
3844 1526 394
8055 2394 0
5448 2863 -475
6322 1929 -993
6792 1164 -133
3685 7904 -231
4783 7893 73
5423 5411 308
6206 8295 518
945 4120 -249
8061 4834 582
8204 7087 -433
150 5521 -505
1777 834 961
2558 623 770
2183 5737 930
2969 7274 254
2781 1145 -850
4575 7367 417
7464 5796 515
840 7369 674
4316 2885 -39
5910 6495 -637
5160 1450 772
3870 3655 356
7658 2054 -696
7221 3676 -725
6173 5883 -792
2331 4110 -90
5861 6347 396
4153 1846 81
5784 4815 727
7819 5544 -731
7160 1459 630
5966 1882 997
4007 366 82
2655 6757 106
3045 2760 -385
2321 4819 307
1555 4656 517
1763 4123 568
2821 1248 -301
5523 3826 302
4549 7293 -175
211 5965 745
4403 7788 -203
496 1085 58
3173 6844 425
2073 7972 -18
1073 2878 626
3484 6243 -118
5648 2503 -564
7851 2082 -205
4358 6374 -824
5429 918 -202
6615 2557 -768
4438 2890 -807
52 3854 -204
4305 6772 -539
52 5757 -639
7372 7928 -686
1587 598 594
5550 8161 -756
5208 7300 -858
8270 449 269
549 6868 329
422 7872 428
585 798 635
3875 2076 -861
5242 5815 281
4438 406 -989
7518 7565 489
4104 2065 -770
2723 3481 -501
1809 2405 940
979 1628 433
176 669 32
8230 5162 -817
2271 5191 -460
4006 6898 133
4135 5274 -126
226 2885 -351
3137 5448 318
8 3180 -716
4144 3589 743
5473 2620 909
1534 4663 516
5862 2748 -437
5196 4934 956
5400 7357 310
7925 1157 800
6354 5459 -588
2177 3961 135
7061 8183 -172
2957 2060 823
4772 5540 -877
6711 740 642
8059 7391 -544
3187 8108 -75
3457 7526 299
459 8143 273
3979 6573 -432
3166 2467 993
2855 21 -677
3105 7281 -383
5898 6809 954
7760 2195 -937
1418 4834 429
3494 351 21
6964 6504 119
1028 2841 -19
6393 1057 -238
4901 884 132
2996 4061 -468
3802 2349 -973
7378 388 739
5674 3635 -165
7767 3582 831
3807 512 390
3866 179 574
4971 3637 713
705 6940 118
4731 2020 -43
3087 6875 754
5928 6509 -411
7463 3372 -516
1061 1363 -615
7270 1160 448
1744 1422 -963
5899 2524 -832
2216 583 607
4381 5559 434
5403 1612 -425
7189 6293 809
3989 1537 856
5906 2839 732
5751 2210 940
46 6294 874
5250 1545 -3
8163 443 -893
3368 1690 -487
7590 4199 232
4275 358 63
6164 7193 230
5503 3308 245
6747 2765 -157
6013 5206 49
5833 7073 -105
7380 7135 -146
6949 2612 -603
5905 5230 -669
697 2909 528
7280 3967 671
1255 4257 974
468 7970 -184
924 7801 -191
2441 4683 56
7467 3163 391
5538 5510 396
3013 5171 954
1411 6197 412
1784 1519 515
2217 3176 346
2235 3507 586
650 1698 636
7724 4632 961
4140 7455 549
3010 1359 -443
3730 5311 -500
2781 4166 105
5743 3343 -40
5791 5331 154
4529 7087 791
626 2549 -298
62 4688 -46
3769 1289 861
6331 4386 442
2875 963 855
1575 3609 911
2952 3336 383
5366 2869 150
5133 6628 340
4548 5482 -1000
1770 1032 869
555 1635 -896
882 6430 -593
4303 4040 -7
1281 5202 322
395 6050 101
4895 6998 166
1638 1673 -517
5151 2201 796
6409 1645 659
4010 5755 959
2702 7321 949
2930 1725 969
5561 3951 -216
2404 7565 706
3354 2465 -233
3287 2598 241
7457 3247 180
6970 1299 625
6610 4241 440
2346 6300 238
7658 5491 -951
842 3403 -791
2104 4317 -480
6249 6187 707
4978 2884 923
7999 4855 848
2001 3554 -752
3700 198 904
2636 6541 373
1364 7573 -934
2340 4221 80
3749 4131 -196
2184 7738 898
2114 5843 -413
6829 2950 657
2343 1665 795
1731 6592 487
6605 4736 -176
1511 2922 -937
4221 1536 918
2792 5428 -539
2771 6788 605
2874 7026 -428
1773 7760 -701
4542 2146 105
3619 5778 -481
3697 3393 492
1066 7903 -450
5707 863 669
3462 7001 -176
2329 469 -452
7387 7688 -384
3125 6263 -677
773 6364 321
7491 1176 -930
2959 5672 -572
7422 1108 -255
1804 4573 503
874 2071 756
5246 5112 560
6373 6798 668
779 3824 666
6638 5566 140
8191 5507 -865
7476 6756 830
8157 411 597
5435 6899 123
3049 2228 598
6314 5690 455
6907 2587 -391
7134 6229 -707
2852 4696 -882
8094 590 803
6890 4888 -98
5562 4642 414
7960 4666 551
1105 3702 62
4882 1797 948
5500 2044 -54
2272 7517 -88
6498 6739 673
4108 7025 832
1703 783 348
7971 5546 -479
445 3920 -862
1172 3559 -2
4634 7226 -995
589 5608 509
187 6137 703
7278 1719 176
3812 4586 -502
640 6328 -443
1549 4852 -270
7466 5026 -413
6380 2449 258
4084 2680 -729
6092 4285 -424
7774 3990 8
5313 5337 -682
1851 1416 681
317 1684 -87
4012 5170 -953
4633 3712 826
3144 6596 629
2287 5410 639
2641 4257 -215
333 5170 658
8253 251 -577
477 5907 641
3370 3995 -365
1433 343 -987
7402 1664 149
4311 7337 -211
3818 8061 239
2762 8300 786
1288 6505 -346
4883 1246 907
634 4069 737
5367 5734 -773
8276 4974 607
8109 7394 -217
7817 4420 636
64 8038 445
820 651 -382
7320 2447 -128
5597 2519 -244
6985 445 478
7990 1249 961
5515 4451 -697
5637 4190 107
778 217 -281
5465 902 -989
3177 1414 -3
7800 6079 958
5972 7872 -734
5266 7858 -985
1587 6743 -412
6597 5375 -228
138 755 470
2410 2600 796
209 1986 709
3644 4563 911
6734 4869 -210
5183 362 788
1647 4470 494
7265 6643 -904
4168 4671 563
7448 3506 -67
4777 8097 -576
671 4650 566
6379 1260 523
917 1377 439
45 7408 -345
8060 7834 85
7598 1267 721
1602 1958 659
8298 1008 -805
6250 1937 -301
7471 1657 -777
7439 701 172
5380 5732 -623
2680 3244 -973
1227 80 796
7073 2842 197
6112 7040 -875
670 7960 -523
5239 2677 -554
3797 7361 219
222 871 527
4659 5972 -780
4911 3542 -396
5685 3656 752
282 3407 -732
3053 3591 724
1393 4316 2
25 1892 751
5302 1735 268
1709 2920 -831
788 3663 836
1155 2805 -481
4729 6158 497
1585 6463 -713
434 6697 -803
3686 761 507
3194 3443 -347
1577 2206 -348
7165 3978 444
5061 3718 -681
2954 5424 -997
7033 5129 -278
2280 6390 -737
5462 7013 -221
2246 5211 988
1103 5929 546
7679 7855 -865
3422 4343 -135
2797 6085 428
7470 1187 -445
5664 6586 -704
4801 3006 -656
4181 4024 784
2748 3636 267
7518 1289 322
1140 3747 -202
5069 2225 -887
7642 405 -549
5976 6425 404
6821 5881 -130
981 6417 -312
2088 2811 372
1392 967 -3
5904 5074 147
8264 5488 887
1231 206 -747
4082 7743 -435
2486 6987 169
7638 3122 471
6460 2668 -771
6769 8006 635
6523 2015 -263
5846 4031 -849
6922 3228 767
492 7516 -317
6563 7644 -211
3825 5591 -216
3900 1285 765
6798 1987 -373
5102 13 -925
2484 24 447
2585 3213 415
1031 1813 -528
7091 1367 518
1968 6190 -440
299 7970 -469
1154 2990 -65
1445 1264 140
274 4922 -766
4080 1284 -169
2629 6849 411
338 7190 -912
5107 1643 592
6671 1305 188
2392 4500 -880
7879 1916 -390
7150 2401 166
6699 3979 390
2101 2115 -51
1737 7643 -928
992 8134 28
4158 4640 512
2071 3845 239
5185 3623 -698
2340 6342 -904
4564 6876 -807
1011 2667 710
4509 1158 35
7154 6328 245
6871 6964 -353
2517 6950 292
6191 97 718
5912 7370 -697
2280 5474 894
4030 2136 791
4882 1236 -964
2259 4915 -601
28 871 -601
5873 4220 -332
7721 1048 480
7399 880 -200
1195 5845 -939
815 616 634
2523 4681 -325
6403 103 839
2845 6153 523
7885 394 103
4821 7485 749
4951 3443 -471
2904 6634 -40
4239 217 309
77 3407 89
7865 368 745
1945 608 -565
2710 5471 -276
9 6873 590
2509 6723 -9
6442 3770 872
6696 5023 839
3074 2975 -244
5402 3896 -289
4894 8317 -5
6047 309 -179
4740 7469 -451
4974 2397 166
2891 6533 997
6236 4527 769
2074 6825 -751
1726 6158 301
1135 5406 589
4017 3578 970
5590 8196 983
3645 3399 644
5361 50 563
3359 3892 -478
3450 2889 -672
6589 8178 -586
4324 7192 -392
172 670 330
5532 5992 -650
7224 2685 198
976 6921 -520
602 1531 746
2585 2124 74
4065 2127 511
3238 8236 623
135 1900 157
3465 5166 462
455 884 429
1183 5898 -915
1528 5964 -74
5564 5230 707
4474 6909 -445
4835 2700 -439
1023 2087 -789
3512 6494 -762
7579 874 262
4796 4938 983
48 5376 864
2711 3950 -565
1394 5895 -448
3997 6824 -910
2642 5037 -25
850 1629 -22
7720 2431 -619
2754 995 5
7090 5128 -382
5350 3097 -34
1755 4587 -800
5840 4725 -780
1318 6906 628
1967 6796 177
6267 2374 -124
3668 3863 156
168 801 300
3959 7371 780
4324 7472 674
6745 7425 -232
7288 310 747
7517 483 8
6919 5146 -466
2607 6111 -442
3280 5141 521
5656 5795 -262
1562 1949 412
5553 3020 431
2589 8210 334
1904 6461 600
7039 1983 -198
1785 6469 -188
5805 8024 814
1732 5329 -869
2212 2157 734
7723 5204 469
7585 2591 -602
1296 1544 -436
4692 3384 453
4580 720 81
2496 5692 -303
4102 7856 953
5803 8226 804
7595 879 -425
7162 7805 426
4093 3755 314
8186 4301 -236
7262 7690 -301
4859 2102 -572
5209 2725 581
1251 3163 282
1621 1910 424
7447 451 866
3272 1163 -210
7978 8160 -857
4372 2303 732
3380 6568 886
1841 4733 -600
176 5616 -443
7175 3952 601
3937 7676 -994
6984 4226 679
6137 5128 -911
2911 4677 -337
98 3154 -270
5183 7293 -568
303 4857 -675
4564 6050 -612
7606 4768 517
4856 6345 -969
395 4292 -566
1915 6052 -701
5338 6798 -187
6715 2843 -618
6886 3203 13
739 4664 62
7172 4972 407
4332 3223 -565
2264 8042 -90
717 2195 11
7501 6845 792
2112 6799 -293
545 7676 -102
5476 7995 195
4153 3168 -71
4317 3950 -174
710 3397 55
4482 2936 707
8117 8187 -61
919 3049 990
550 592 763
3017 2655 146
4979 169 -392
3015 7197 -837
3322 169 -216
1272 1778 44
8086 6298 -344
1598 5620 -719
1936 8285 -184
365 4671 489
7023 1620 -294
3831 7119 -448
6505 4428 252
4761 373 811
7439 2761 -440
4772 4568 -53
149 4766 510
3109 4341 -498
1574 1884 78
4330 4163 -488
4807 2424 -665
5307 3589 817
399 185 -244
6617 692 69
5711 6992 -628
2952 3540 680
116 3214 471
3787 2766 922
8090 8149 -485
4426 575 497
6364 2116 598
3280 3462 689
3444 4294 869
4731 1517 -112
906 5859 -898
4273 1466 839
6408 3331 -559
1070 5793 -396
6129 4537 -123
4978 747 -582
628 928 -638
65 1393 -38
1369 3447 -697
3248 4054 -740
4814 3819 -67
7227 7771 -199
5631 5185 -930
5348 1087 -8
5367 6702 -565
6678 7536 -699
1104 722 451
5384 5197 228
5396 4338 89
1041 6480 -432
6784 238 890
2059 3882 511
3933 7509 -178
560 1284 -999
3930 549 901
7829 5645 -574
4337 7833 -297
7213 5625 904
1030 5632 508
7600 859 -546
7890 3021 -671
2610 1333 -31
684 4424 -435
60 1220 546
3363 282 -21
4874 3914 537
5305 3528 692
2447 5039 -953
8048 3788 -279
867 8304 232
832 7703 741
6906 8094 485
689 3767 330
6237 4103 -557
4696 5625 979
4681 6319 866
2788 4620 -972
1298 1406 -988
7608 977 761
5979 2867 -850
4061 228 -308
1 4249 -745
2147 1169 79
5301 2026 690
7457 2437 -103
858 2582 -541
2854 1086 -750
4522 6965 893
5097 5380 822
2003 2635 -628
4523 1913 670
1620 2304 268
1806 7020 919
5458 7898 -178
2171 737 -388
3052 7406 -296
7773 5095 368
7844 4336 475
8305 5431 4
1099 8159 -158
6409 4256 -664
790 1452 506
1932 609 416
2598 7210 -507
4269 1551 -47
8172 7594 -747
2150 8309 15
6187 6488 -821
8117 4838 958
6022 7369 -413
7380 7943 245
6760 2220 -875
3947 4842 180
6134 4248 911
8051 1363 -828
4574 169 363
4001 2605 189
4842 6409 -253
3505 6516 965
1504 6815 552
1824 7467 321
5359 64 726
7417 7101 148
2339 604 -653
721 3040 611
439 8 -910
3047 7421 -399
5741 4764 854
5967 7864 -677
5540 4798 -296
4127 4257 332
5603 2118 891
3330 2654 70
1553 3846 921
5658 3946 -392
3736 5837 632
6734 1604 590
1986 3035 318
1287 237 -404
1784 3519 -250
4128 7747 -136
8290 5004 641
2324 7420 637
742 7929 -609
6737 8222 -184
5412 3474 -557
6917 8114 -4
176 4178 244
2336 7904 531
1474 6237 405
6448 5422 -170
1045 2919 197
6427 2276 868
7882 3036 566
2991 7398 564
5535 5830 -330
6599 4844 875
5394 2805 -726
854 5179 -409
110 6576 852
6570 1954 -679
7845 935 -910
7736 4965 849
1969 7167 -352
7569 5011 -79
6769 5740 -723
1114 4520 -705
2049 3879 354
2931 8199 683
1362 7083 277
6213 326 818
4877 4879 -143
6521 4832 -403
3983 1579 860
1152 4962 438
5105 7782 981
1760 83 955
8173 6526 -113
7833 1587 91
246 7472 -37
5310 124 643
6380 6577 -862
1697 5507 -190
7966 2975 835
1304 4546 650
5192 423 335
7125 5128 450
2116 1686 151
7916 3562 455
7154 4862 214
1814 2503 -911
3635 1997 -833
687 2589 -722
31 3441 271
5068 4298 -229
1387 2995 -651
7665 4744 -872
6756 2750 878
7118 4332 156
1464 6327 -973
6907 3708 734
3674 2671 -560
3214 6030 -23
5693 8042 -687
1731 141 961
3182 6409 419
6879 6033 -353
4168 418 -880
4833 633 -611
3791 4357 -607
1122 3414 -344
6947 7324 475
1603 7410 268
8152 6216 704
7705 22 -338
2078 696 -392
6539 7947 938
4139 1510 919
7387 4435 664
4698 3092 -436
5511 2665 -25
1106 5445 842
4587 609 -944
2846 1502 -56
3058 5059 358
795 7504 792
5436 4255 453
3737 7441 193
5664 6274 -402
1914 2043 784
2199 3351 346
7957 7851 -39
2339 7650 -169
2164 6818 -330
5278 3452 -351
4319 4801 133
3259 4776 923
6800 4979 737
1602 2528 474
1731 5788 -487
5536 5821 139
7037 1038 914
2258 1893 511
672 6732 -144
7768 6133 265
4375 6280 373
4288 1788 321
2725 2078 -570
3725 4620 -803
1959 6281 270
6981 2242 -950
6082 6773 -993
1373 2548 282
5412 839 -923
383 5620 590
5118 1957 -613
2804 4843 720
583 1472 -151
6996 126 730
4365 737 843
1551 3522 482
7665 6898 -767
3449 2023 -115
2833 4289 -484
4702 1022 407
2840 5845 -334
5348 3376 125
3714 6588 722
6458 8042 -814
6825 2333 463
244 6852 489
2106 945 -523
2699 6007 868
508 6137 -9
5977 2401 -747
5440 3980 744
3821 565 -885
1124 6403 -254
3219 6693 367
4912 2477 139
2486 4904 352
2216 7471 138
858 1664 -780
5746 786 607
1894 8174 -678
6365 6328 609
6761 6373 680
6131 2675 229
3903 7609 -837
5643 6811 372
3735 591 -621
386 7934 -301
2723 3211 595
7479 6145 141
7392 7161 937
4087 6011 -348
6952 354 -662
467 573 -3
