937 2647
819 282 915
589 816 452
466 28 33
33 716 691
177 1 21
608 256 836
240 755 304
914 744 714
208 524 601
830 888 520
908 494 361
251 759 799
673 438 268
879 204 93
127 97 50
520 200 698
298 644 341
378 579 321
841 791 784
600 876 897
245 497 378
79 730 266
837 394 962
776 136 685
288 375 758
198 454 831
907 315 26
552 750 509
425 59 976
378 599 905
432 396 405
108 405 739
233 234 959
123 334 600
165 800 163
191 241 141
361 224 138
110 277 299
307 631 188
185 912 252
860 453 820
423 879 912
737 727 323
311 27 257
688 427 450
207 103 969
315 303 293
653 349 761
220 4 565
445 524 113
616 85 286
434 31 472
731 645 383
922 360 61
821 126 834
332 885 414
385 855 146
879 184 32
46 902 127
697 43 901
322 131 85
234 483 586
48 71 794
821 619 89
210 484 601
225 385 766
460 514 974
554 681 490
806 281 745
834 771 921
463 297 220
901 95 809
780 626 652
736 142 686
431 722 282
613 368 295
388 399 805
807 475 529
601 640 567
397 490 989
451 687 70
635 657 544
110 534 768
481 543 921
802 474 274
67 889 83
360 217 687
198 18 939
56 104 100
790 107 378
115 145 903
288 437 714
410 106 142
551 892 709
353 108 506
377 846 725
478 88 770
326 123 249
22 698 17
494 638 481
769 191 236
712 697 830
725 294 100
204 754 228
778 592 581
329 791 287
567 129 269
631 695 729
607 458 867
638 796 756
173 737 136
271 606 25
204 917 25
187 290 135
139 505 319
821 296 260
785 340 726
410 925 905
51 521 851
528 604 51
107 528 719
423 893 947
529 686 430
307 567 260
293 276 349
270 330 81
282 715 994
169 843 125
398 572 988
121 222 723
514 834 77
253 901 276
240 427 171
144 472 312
310 646 885
745 426 992
76 783 515
127 845 255
77 190 223
219 542 407
22 850 360
524 33 722
241 87 184
925 652 602
707 22 237
294 327 414
852 581 176
697 603 415
95 312 968
293 112 797
846 329 707
714 870 873
649 864 518
253 463 948
470 635 82
526 214 778
170 821 658
191 375 6
24 21 714
832 46 710
701 573 430
918 37 181
649 181 151
442 53 430
416 421 639
855 11 430
154 37 370
764 707 489
394 928 395
245 512 86
771 109 568
651 356 327
483 359 942
613 29 649
498 65 720
729 315 29
128 809 884
656 331 619
886 920 676
109 790 544
462 376 518
69 704 484
502 576 894
719 483 587
223 490 59
781 254 444
725 573 266
362 772 720
254 640 442
80 709 574
432 232 246
875 828 704
713 292 734
461 764 189
500 399 494
706 101 260
865 606 744
90 573 533
703 35 207
653 834 460
588 636 714
831 340 971
418 344 899
872 919 495
308 544 909
844 748 234
811 209 148
168 318 267
324 219 535
658 936 800
575 52 137
638 387 48
761 759 922
826 418 724
374 885 977
863 308 540
69 464 845
302 440 699
600 243 843
284 822 702
122 252 236
247 536 991
141 504 125
294 854 34
580 27 960
296 222 990
156 48 451
104 744 657
399 643 664
288 608 12
3 83 259
419 555 987
610 465 832
525 504 179
791 318 318
28 539 823
666 544 468
447 671 668
866 214 831
207 403 550
759 536 798
552 636 778
217 881 894
584 293 809
182 190 874
865 817 935
579 525 183
717 427 713
746 366 380
338 226 13
44 60 498
223 796 12
568 737 98
196 748 64
665 648 965
809 194 297
378 510 661
275 401 755
243 692 335
378 520 699
407 324 517
832 440 518
669 361 745
220 911 465
30 433 91
749 701 379
33 216 643
184 577 37
297 676 735
478 39 690
130 3 304
805 146 407
869 510 379
743 188 619
423 495 68
467 576 954
891 46 407
849 786 485
33 551 432
527 542 840
130 155 314
190 811 217
801 242 190
183 722 650
508 901 676
562 630 541
328 289 774
240 932 374
596 510 258
409 49 827
501 312 287
123 24 99
434 244 623
756 71 402
441 475 334
693 770 954
412 613 619
707 890 713
95 303 963
336 366 507
29 137 320
180 18 319
395 177 102
884 393 291
731 397 702
780 816 169
221 649 796
359 901 66
208 523 163
849 490 728
369 368 735
396 56 494
742 665 80
746 223 454
598 194 763
685 761 71
191 222 791
329 184 225
520 745 372
583 396 705
65 345 670
234 865 758
852 49 661
770 564 801
594 776 90
377 373 339
888 22 542
26 166 691
542 649 241
596 726 21
442 590 572
263 288 178
274 885 153
583 620 1000
658 127 843
726 33 285
559 546 100
539 812 26
750 929 46
368 194 401
389 396 577
383 210 977
890 74 357
435 488 336
462 108 262
55 191 581
476 16 119
6 574 313
528 414 179
231 189 356
216 717 62
26 166 790
118 634 879
584 844 670
933 497 196
936 542 926
627 275 204
206 257 923
648 857 989
127 35 217
359 707 702
513 731 821
169 384 67
603 713 233
788 412 140
223 490 520
834 603 442
831 379 830
254 667 873
764 70 870
158 675 342
570 776 473
97 488 663
307 267 490
758 623 286
220 347 679
47 74 334
427 415 217
526 12 628
925 207 382
387 688 943
827 111 654
841 757 239
65 833 365
243 132 478
421 636 323
215 152 884
490 918 222
328 821 482
95 833 19
100 558 548
455 6 483
775 301 616
481 602 828
746 462 525
224 76 945
318 119 365
699 551 186
192 353 340
503 183 755
141 701 396
42 483 228
298 285 628
170 302 354
416 818 390
734 484 440
892 481 1000
4 268 62
462 767 316
652 837 662
124 44 930
105 538 12
315 750 630
724 424 12
717 80 315
526 350 842
462 8 511
435 573 12
780 798 79
834 550 258
158 236 310
403 876 341
207 797 329
518 226 827
403 898 961
552 138 305
25 370 350
921 63 410
654 374 444
618 694 317
632 562 367
767 63 549
470 408 846
635 191 696
316 526 545
273 549 709
794 59 627
759 433 75
407 134 84
440 64 539
416 681 364
690 69 908
611 48 731
55 67 996
200 154 713
419 538 644
313 201 384
272 519 532
304 101 570
354 282 839
4 873 126
497 531 55
572 547 976
68 179 691
829 808 744
767 298 182
409 522 803
428 80 400
215 419 954
631 66 459
59 689 778
345 203 126
168 841 328
811 429 685
122 653 763
124 275 566
623 293 32
708 393 789
525 189 335
72 740 751
436 241 652
358 415 651
309 47 865
530 380 49
259 934 698
872 386 959
583 563 512
762 749 78
902 683 231
492 605 517
422 480 152
575 770 113
300 824 603
717 680 772
99 275 717
534 428 889
656 441 244
866 547 373
150 847 625
799 664 591
642 6 989
836 112 363
193 460 153
208 822 155
475 243 418
658 428 457
394 621 558
817 350 710
735 827 384
826 484 763
822 852 556
789 24 566
599 769 815
448 725 213
430 794 727
365 246 41
836 525 133
63 885 724
142 723 466
757 676 539
412 279 317
714 533 60
918 440 445
185 374 261
695 731 79
692 32 348
334 230 277
912 325 465
319 234 16
634 598 947
798 62 946
775 6 432
210 592 667
756 572 152
521 812 291
836 572 620
444 127 377
538 312 461
911 135 64
547 37 187
166 6 575
459 468 695
865 404 318
46 786 607
322 909 241
36 38 624
420 448 828
120 97 468
785 21 404
699 342 160
819 268 783
369 444 956
87 423 914
782 779 442
161 679 834
237 1 605
382 799 674
240 760 501
657 435 294
425 371 167
567 61 635
416 503 890
808 400 799
437 898 169
557 222 404
711 327 172
560 928 507
87 859 586
725 557 932
30 215 202
579 734 143
909 367 476
178 764 651
362 435 619
556 472 890
587 424 567
251 743 787
340 277 156
866 185 204
79 437 135
791 465 932
250 1 272
450 246 627
746 375 818
723 401 349
602 907 617
873 911 125
22 258 961
296 553 542
148 798 411
840 320 629
574 255 595
424 410 999
227 75 490
100 512 960
259 455 51
517 906 254
917 64 88
380 21 596
78 599 206
593 242 249
468 116 829
580 453 679
377 790 366
677 923 449
90 455 248
844 577 915
502 449 94
916 275 181
549 636 746
122 917 357
100 304 237
489 150 306
233 611 896
102 698 765
825 895 235
786 911 51
178 220 759
213 549 204
21 241 935
137 651 416
28 227 128
463 268 749
69 115 934
204 287 717
462 374 245
752 501 344
136 271 437
161 867 926
94 215 675
282 286 594
362 580 24
486 63 293
747 931 129
286 505 825
89 51 36
844 474 553
228 660 540
412 535 741
201 596 80
599 202 651
643 250 270
251 27 849
792 878 634
404 687 742
263 647 755
280 416 574
162 158 800
450 587 335
904 48 806
728 895 747
163 436 647
525 779 930
150 36 709
829 593 75
393 21 456
718 408 706
681 293 233
91 73 163
49 839 104
764 761 885
385 244 569
718 115 20
104 573 463
579 235 422
178 336 205
452 62 382
28 651 296
366 701 315
88 263 986
835 373 784
780 29 929
358 903 644
42 165 724
413 440 65
681 220 155
587 252 275
776 289 50
186 562 400
553 261 239
158 539 510
508 235 811
362 717 638
698 469 681
838 853 206
937 205 403
146 700 733
773 447 296
343 572 901
749 720 508
124 897 528
715 760 874
703 97 427
561 819 40
645 527 3
363 754 449
913 486 165
16 752 441
392 36 838
875 221 768
202 649 228
349 78 849
132 208 220
883 415 943
183 806 399
663 921 380
735 452 141
89 866 491
46 283 393
49 753 834
881 79 606
62 913 734
647 730 95
920 684 299
826 55 123
501 697 279
853 5 703
599 769 62
127 106 770
348 920 528
252 358 653
621 241 799
408 387 715
111 609 532
573 755 469
922 343 716
723 97 76
697 855 217
614 14 939
357 467 364
829 333 993
622 383 535
462 356 181
768 670 811
617 643 315
315 92 568
11 889 933
272 89 113
122 781 545
773 19 430
723 487 921
517 440 29
557 125 583
876 256 208
392 857 121
245 906 4
511 168 135
820 34 947
55 238 695
398 511 878
811 651 497
336 500 700
414 610 618
101 528 807
62 804 403
530 476 508
772 143 337
137 789 411
819 231 602
454 311 140
641 772 896
271 305 150
676 166 475
875 267 336
479 763 450
800 753 115
327 317 989
414 65 405
539 137 993
486 76 633
169 162 403
157 40 252
426 477 795
114 331 706
100 562 65
550 271 771
609 44 474
198 806 17
393 333 969
289 633 684
447 95 663
937 101 576
63 522 253
291 646 760
897 396 629
325 686 338
831 98 235
177 517 489
66 768 902
385 377 843
327 392 796
809 487 200
59 682 230
291 933 161
151 668 496
549 228 997
663 162 402
688 223 799
447 804 206
505 132 590
187 264 91
657 734 941
174 341 371
681 475 858
884 454 963
96 208 976
404 229 44
908 104 80
343 465 997
529 367 168
192 32 241
174 71 64
207 806 875
133 395 123
244 109 991
542 422 570
659 338 266
303 340 150
292 681 897
432 553 41
310 44 592
850 462 616
681 831 20
637 107 600
807 122 102
541 383 728
330 344 999
760 481 417
826 368 943
88 428 474
21 173 972
26 553 303
27 721 163
277 321 590
396 615 867
37 96 97
214 715 126
223 534 369
70 140 606
253 234 402
319 618 154
700 249 559
19 795 57
498 860 4
410 747 784
659 847 889
874 338 818
500 242 925
859 174 248
85 644 80
300 554 240
260 566 850
353 776 132
794 925 14
116 830 967
856 727 858
581 183 69
727 830 803
339 625 199
608 231 240
838 164 394
16 860 159
391 287 794
31 670 588
72 857 88
919 436 449
556 896 60
701 14 489
838 173 402
496 169 203
97 114 330
704 224 270
728 856 530
61 339 903
639 32 286
378 269 299
854 106 615
166 539 573
568 143 762
525 403 502
871 467 765
233 848 156
869 397 995
325 272 928
362 852 254
820 348 982
619 918 193
89 515 793
803 142 853
722 620 86
143 873 335
676 125 228
583 23 563
179 911 318
625 158 450
253 1 493
61 895 150
228 520 325
348 396 266
34 612 490
527 235 67
486 907 344
696 647 290
505 272 9
599 728 310
395 6 543
791 27 787
104 402 550
463 169 894
905 1 779
695 332 411
127 293 166
540 217 923
186 508 476
184 250 819
225 744 442
923 531 31
916 883 806
696 572 476
215 722 754
657 700 855
912 209 882
133 120 198
748 544 964
911 434 222
235 117 260
607 67 924
489 161 827
241 797 330
527 417 773
237 196 10
412 787 89
455 638 326
532 560 790
790 613 399
873 743 245
88 280 810
237 330 86
265 461 484
658 419 518
180 24 373
608 39 203
565 731 72
523 413 233
369 745 208
742 13 249
611 108 33
644 563 850
284 408 913
528 380 410
391 454 192
29 79 80
823 892 107
67 413 851
370 916 111
420 273 880
96 862 670
65 252 672
618 935 445
214 70 174
172 673 590
926 605 50
452 516 901
33 36 251
571 673 317
567 239 208
422 720 804
16 906 533
602 334 814
34 47 394
615 292 443
545 200 553
97 738 376
758 509 529
669 198 25
856 299 802
303 785 224
512 314 343
420 861 581
609 887 235
690 496 37
538 167 159
516 292 107
505 725 910
808 413 251
793 731 402
224 794 514
304 731 35
654 615 807
35 926 599
192 826 580
819 550 805
27 77 252
821 42 122
706 616 907
421 697 427
321 592 942
614 421 135
601 179 264
608 435 54
93 716 609
937 156 966
302 424 81
662 872 634
202 895 392
218 231 866
696 880 513
365 859 326
252 75 762
935 313 802
725 677 654
118 538 562
54 21 732
669 111 664
737 880 463
199 597 477
590 35 68
499 690 393
701 574 469
49 747 659
435 176 963
613 395 314
561 145 785
598 329 593
349 18 225
906 617 124
510 141 267
805 779 787
66 653 244
620 653 253
146 925 359
10 582 979
105 176 580
562 263 997
307 797 559
514 665 328
357 856 891
413 543 769
733 631 422
321 387 463
154 876 31
800 225 389
184 456 814
39 55 346
936 904 880
221 465 970
153 300 559
841 568 535
80 60 129
334 678 982
275 112 815
690 154 626
774 534 75
578 668 564
698 758 69
39 753 728
113 388 248
913 801 576
29 653 20
419 638 276
176 364 990
924 831 918
575 424 142
903 789 528
814 866 177
865 707 971
631 530 855
140 329 27
828 590 412
230 815 704
305 871 432
763 437 458
848 224 998
371 411 668
700 20 951
277 809 488
266 447 482
600 28 538
67 717 272
30 207 958
301 842 973
556 868 809
926 779 493
358 761 508
284 540 769
359 932 266
95 345 8
602 412 281
688 392 781
446 435 752
257 121 121
807 18 611
760 314 770
552 113 238
107 677 167
900 48 956
406 458 917
659 776 73
468 426 912
876 933 460
652 772 398
338 515 48
606 854 817
664 80 806
670 811 662
840 906 481
305 339 452
915 601 853
242 688 922
813 723 963
192 820 452
413 886 565
263 377 525
310 230 910
459 586 398
36 387 668
376 890 260
690 244 139
777 616 36
207 703 181
363 344 282
15 686 379
42 774 743
802 282 446
521 536 94
290 884 875
124 129 194
447 377 135
64 334 477
781 379 638
580 180 847
146 932 839
110 510 117
246 405 833
53 735 634
617 36 726
278 409 910
347 156 93
457 582 635
187 484 417
593 820 773
494 690 602
890 784 441
110 49 49
367 727 437
164 301 394
248 307 722
432 448 47
390 732 174
537 386 66
799 544 964
326 838 220
275 364 985
860 666 889
174 372 694
571 930 752
768 169 593
514 121 30
790 462 206
326 872 312
683 777 952
561 565 977
698 509 706
745 727 648
544 449 177
704 589 67
361 515 501
320 365 795
660 477 668
317 115 96
585 578 418
182 125 4
317 392 486
233 678 920
135 86 150
280 726 614
233 161 27
165 107 762
430 31 92
606 731 331
457 767 37
736 81 942
238 923 763
562 601 149
587 537 469
175 180 8
256 238 615
737 355 886
632 354 489
908 368 143
40 522 482
61 147 957
579 77 331
151 506 3
164 264 920
239 119 227
735 918 285
665 26 846
937 733 954
618 478 226
486 222 319
597 195 880
771 900 830
527 932 118
101 540 690
270 934 616
228 247 402
34 611 331
171 317 189
710 867 290
535 215 17
571 869 340
483 419 149
733 454 54
505 410 248
362 282 220
17 476 972
852 764 728
847 182 377
522 310 806
33 554 844
684 661 331
471 234 631
719 855 110
460 723 678
395 588 865
51 868 535
254 172 663
132 723 487
904 33 571
725 187 572
427 589 208
726 135 822
871 302 429
507 97 622
606 216 821
803 422 633
633 920 378
742 442 354
546 335 263
697 740 659
167 558 995
805 462 208
807 112 26
47 622 227
803 825 680
917 597 648
573 539 195
833 750 858
132 207 303
511 871 391
360 176 996
2 15 329
483 673 192
173 146 290
374 538 819
783 718 298
550 466 588
264 310 359
495 195 693
616 5 215
686 497 141
36 522 266
295 91 512
615 673 209
290 216 564
151 282 110
165 522 271
834 614 58
292 831 753
275 782 361
372 195 248
7 314 586
433 514 674
817 59 215
104 347 700
348 699 355
43 909 161
726 631 469
888 285 125
726 816 36
712 794 587
672 394 915
443 34 647
880 434 338
621 298 710
490 48 338
428 664 457
63 27 725
105 353 542
702 408 509
870 292 607
765 521 796
558 62 491
817 82 165
295 702 815
399 109 220
208 65 600
434 721 345
13 230 267
924 799 147
284 505 795
668 616 37
428 62 865
51 783 614
442 480 545
61 756 627
670 778 185
729 452 809
154 202 841
817 34 50
182 93 966
630 756 953
676 276 604
639 508 192
573 453 886
715 156 881
507 475 451
888 815 747
145 597 935
114 326 470
805 703 961
568 30 137
809 754 153
305 11 552
148 448 171
452 734 996
771 94 522
646 415 639
910 398 834
654 77 857
392 504 198
680 803 573
571 52 894
614 404 477
514 619 328
142 313 409
779 263 524
551 313 20
616 15 609
238 651 122
931 190 590
397 294 751
686 426 529
630 829 572
609 630 420
57 492 588
625 917 600
357 786 104
608 71 159
493 225 550
932 764 142
79 109 592
534 406 679
378 242 537
657 371 619
61 793 525
187 95 21
309 886 533
704 852 882
487 828 276
610 560 922
718 481 572
638 699 325
497 559 503
251 798 205
567 852 918
64 612 462
264 398 439
775 496 436
852 59 142
900 928 596
65 875 940
501 918 950
289 586 58
933 67 163
276 398 286
636 117 269
920 319 178
420 358 572
845 760 130
381 446 391
724 447 853
101 758 390
789 775 898
787 605 879
35 380 487
120 397 846
197 896 79
806 676 529
120 770 738
491 836 454
217 449 122
124 906 855
838 378 684
840 682 767
308 335 626
504 435 884
376 695 113
921 153 117
581 375 270
605 79 73
622 449 450
202 277 209
17 419 591
581 592 676
534 192 848
107 860 58
117 650 115
13 628 657
811 347 531
732 189 368
801 716 337
607 777 405
254 223 468
751 101 57
720 33 876
883 285 806
54 863 365
745 247 214
507 501 211
850 861 93
406 447 130
620 20 47
394 738 730
181 633 237
111 451 561
439 384 412
560 346 797
445 313 996
17 915 245
742 134 364
816 797 257
922 90 49
758 321 869
526 922 554
295 398 812
211 879 33
712 886 340
460 227 595
33 689 375
20 573 279
803 722 571
870 616 758
866 747 58
899 857 822
803 173 627
213 421 670
688 737 970
496 415 776
343 916 349
385 927 373
843 744 161
366 179 320
353 782 33
912 563 960
422 176 840
374 242 911
369 557 499
119 409 89
239 96 84
291 845 575
383 207 327
274 435 676
854 698 372
304 835 438
531 799 605
910 491 564
232 31 516
935 523 300
838 191 990
537 354 72
648 669 499
184 166 583
162 359 372
284 128 600
211 707 89
907 391 703
110 123 385
692 759 482
558 222 503
767 127 737
490 842 580
290 244 930
834 334 781
491 641 233
660 387 693
546 262 767
564 427 478
497 477 674
823 100 235
326 661 536
223 777 767
40 236 736
774 648 870
147 296 681
806 362 209
492 161 81
371 108 380
452 924 384
703 99 640
394 506 625
894 660 852
766 344 530
562 49 483
431 180 834
766 226 806
901 232 948
617 502 486
559 793 508
394 630 778
50 9 481
274 152 345
754 774 484
151 602 622
295 70 273
730 540 91
541 554 419
64 158 331
707 43 565
328 88 420
46 651 697
539 935 566
133 546 495
421 5 102
78 780 44
920 882 361
279 880 136
56 793 436
545 488 568
529 329 378
107 533 998
39 922 797
423 687 145
512 643 644
890 739 1
734 537 939
802 625 728
866 322 758
178 124 10
156 401 396
304 193 831
581 206 806
622 202 281
534 400 230
455 638 532
167 719 593
138 302 374
466 57 351
652 62 638
660 699 311
292 114 416
472 116 687
335 519 807
688 132 303
385 239 417
164 715 174
319 129 215
833 352 507
290 903 31
10 111 566
793 139 971
364 650 820
711 690 883
499 342 642
817 115 364
388 465 227
170 789 652
487 612 547
461 529 447
115 473 919
207 620 959
401 12 311
841 61 926
876 528 242
450 630 967
259 699 791
523 832 995
541 106 502
565 232 167
852 41 553
842 504 113
4 119 744
906 699 650
834 631 741
154 565 8
642 357 218
621 139 468
826 133 759
623 85 446
563 807 255
688 282 460
255 313 281
163 884 941
349 31 394
868 683 365
143 567 73
690 518 746
867 119 526
212 289 643
358 934 408
171 376 186
854 537 86
57 752 704
648 184 750
44 164 505
395 772 96
403 23 666
828 529 311
916 621 696
52 540 489
257 928 676
755 688 388
896 264 79
638 418 465
525 244 230
809 640 753
869 393 451
264 407 814
185 794 547
39 160 49
155 568 546
743 173 480
261 154 13
525 782 274
863 935 339
614 592 366
209 145 549
223 556 595
486 609 481
831 578 4
266 249 172
774 753 714
511 29 991
162 237 516
82 114 438
81 408 54
518 94 8
837 506 678
519 903 524
420 28 641
237 773 291
395 302 544
463 244 290
652 869 436
153 817 450
760 785 817
133 25 907
271 793 688
929 574 790
186 471 228
608 733 439
689 132 801
266 744 262
414 3 930
645 246 46
240 288 370
261 365 115
551 577 532
745 842 556
902 60 991
441 248 850
459 860 649
98 790 908
651 81 14
393 616 538
582 922 912
406 185 78
122 48 124
192 213 819
936 278 504
701 850 449
774 663 601
379 431 927
354 671 678
314 512 631
891 53 978
658 52 611
22 525 263
844 579 248
860 456 983
672 173 325
171 268 521
862 621 949
512 711 766
94 457 573
447 371 699
148 520 761
789 760 574
516 664 444
22 251 30
29 769 711
866 545 642
135 529 927
5 209 699
123 767 593
674 279 675
636 77 417
156 219 901
230 113 202
866 775 246
702 757 139
453 141 258
366 893 713
870 700 672
219 56 131
187 573 949
842 336 568
365 874 384
42 351 362
370 852 567
870 487 333
442 606 442
742 56 965
617 227 732
601 653 103
861 886 165
478 838 997
582 544 980
828 566 125
347 466 845
716 911 531
712 852 411
475 907 39
302 126 395
664 766 937
904 501 349
812 613 831
711 72 376
210 432 992
171 657 949
711 708 280
813 367 746
374 702 594
336 598 642
228 236 764
183 173 407
157 765 374
513 550 239
347 517 657
290 566 122
447 34 493
740 99 932
432 337 639
217 596 915
581 396 422
853 373 130
85 326 586
535 375 19
811 113 990
766 660 214
82 219 937
926 808 592
43 404 588
859 844 107
606 7 263
247 121 537
125 198 16
811 410 493
347 834 769
854 924 271
23 486 109
295 29 161
142 442 131
637 54 546
479 533 558
324 694 222
521 911 96
204 582 171
641 65 9
511 928 259
719 303 63
827 554 430
246 278 352
355 733 985
96 739 893
482 420 402
273 18 532
199 713 779
598 105 969
937 22 646
191 937 130
204 736 604
23 511 511
383 410 594
817 814 501
709 158 152
170 455 777
799 744 172
41 810 454
712 834 612
433 657 83
332 48 122
171 8 373
747 588 249
7 893 848
418 204 687
885 70 723
925 628 93
772 870 900
362 325 286
82 539 91
351 386 914
122 728 998
820 768 365
340 69 741
675 55 217
175 130 400
230 715 168
793 736 918
671 912 102
241 848 832
516 183 754
34 102 523
737 723 198
757 323 391
733 523 689
448 455 327
900 543 61
687 234 199
45 163 721
682 443 824
788 828 729
710 678 307
830 884 826
69 834 943
863 641 492
741 572 388
654 810 706
753 734 811
925 811 197
784 382 369
688 21 609
928 737 335
120 664 681
474 97 965
493 878 490
717 518 361
106 449 297
530 326 602
153 111 511
778 215 178
253 399 639
562 250 909
533 688 358
699 78 28
57 865 144
248 793 814
902 475 873
732 536 509
643 705 41
321 493 501
486 496 2
134 254 33
390 747 218
919 63 993
674 7 75
857 17 910
169 457 994
590 90 741
421 333 601
475 664 807
296 549 913
247 795 361
577 646 842
922 685 274
930 364 949
461 509 554
792 441 250
641 16 42
30 840 343
639 594 669
112 621 82
808 222 976
723 870 575
174 806 29
47 335 357
776 224 588
54 320 371
404 460 252
400 22 265
433 166 903
866 504 636
905 928 677
139 934 768
790 360 590
639 339 206
470 459 98
798 606 639
795 393 156
666 522 154
591 811 869
80 347 20
326 265 150
832 911 189
820 625 212
806 586 252
376 505 117
201 73 926
849 759 47
307 624 545
25 721 185
667 129 615
372 239 516
598 471 431
923 287 306
73 77 485
88 251 378
516 106 662
395 29 22
648 803 40
173 155 779
160 320 778
192 187 320
694 92 860
289 820 948
325 140 284
638 387 77
463 768 816
169 74 358
872 205 88
363 761 485
932 225 645
492 181 12
478 571 691
888 72 404
274 382 254
353 360 762
524 936 248
501 860 408
234 651 812
824 329 317
292 422 562
139 406 852
922 323 300
131 441 386
768 607 959
274 132 517
228 701 785
503 816 940
479 881 559
711 720 982
26 558 120
419 533 475
214 326 878
445 100 576
478 885 122
553 130 900
671 221 889
336 462 644
869 629 933
127 101 847
391 704 203
428 140 490
763 746 127
818 16 934
306 276 695
284 704 979
614 664 595
532 929 973
370 535 927
874 454 321
930 567 893
453 586 221
832 821 993
795 789 47
441 776 673
399 504 987
481 67 786
631 302 238
539 57 780
79 24 806
243 795 977
425 47 388
272 139 991
29 899 528
387 180 470
76 130 765
303 570 969
231 769 277
893 671 252
196 851 935
672 153 296
150 280 108
114 661 30
832 689 147
886 814 275
735 75 506
466 886 633
132 375 874
624 713 591
245 436 160
